TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF,AST_PCT_ON,AST_PCT_OFF,AST_PCT_DIFF,AST_TO_ON,AST_TO_OFF,AST_TO_DIFF,AST_RATIO_ON,AST_RATIO_OFF,AST_RATIO_DIFF,OREB_PCT_ON,OREB_PCT_OFF,OREB_PCT_DIFF,DREB_PCT_ON,DREB_PCT_OFF,DREB_PCT_DIFF,REB_PCT_ON,REB_PCT_OFF,REB_PCT_DIFF,TM_TOV_PCT_ON,TM_TOV_PCT_OFF,TM_TOV_PCT_DIFF,EFG_PCT_ON,EFG_PCT_OFF,EFG_PCT_DIFF,TS_PCT_ON,TS_PCT_OFF,TS_PCT_DIFF,PACE_ON,PACE_OFF,PACE_DIFF,PIE_ON,PIE_OFF,PIE_DIFF
New York Knicks,"Kanter, Enes",37.0,40,-3.0,19.0,19,0.0,18.0,21,-3.0,0.514,0.475,0.039,926.0,1004.0,-78.0,104.1,104.0,0.1,108.2,102.6,5.6,-4.1,1.4,-5.5,0.53,0.595,-0.065,1.32,1.6,-0.28,16.3,17.6,-1.3,0.274,0.238,0.036,0.781,0.765,0.016,0.531,0.51,0.021,0.164,0.147,0.017,0.51,0.506,0.004,0.546,0.545,0.001,98.14,98.66,-0.52,0.483,0.522,-0.039
New York Knicks,"Kuzminskas, Mindaugas",1.0,40,-39.0,0.0,19,-19.0,1.0,21,-20.0,0.0,0.475,-0.475,2.0,1928.0,-1926.0,0.0,104.1,-104.1,0.0,105.4,-105.4,0.0,-1.2,1.2,0.0,0.563,-0.563,0.0,1.46,-1.46,0.0,17.0,-17.0,0.0,0.256,-0.256,1.0,0.772,0.228,0.5,0.52,-0.02,0.25,0.155,0.095,0.0,0.509,-0.509,0.0,0.546,-0.546,90.81,98.42,-7.61,-2.0,0.503,-2.503
New York Knicks,"Lee, Courtney",40.0,40,0.0,19.0,19,0.0,21.0,21,0.0,0.475,0.475,0.0,1308.0,622.0,686.0,105.0,102.1,2.9,106.8,102.1,4.7,-1.8,0.0,-1.8,0.557,0.578,-0.021,1.48,1.41,0.07,17.0,16.8,0.2,0.251,0.265,-0.014,0.764,0.79,-0.026,0.514,0.532,-0.018,0.153,0.16,-0.007,0.512,0.5,0.012,0.551,0.535,0.016,98.57,98.08,0.49,0.501,0.506,-0.005
New York Knicks,"McDermott, Doug",40.0,40,0.0,19.0,19,0.0,21.0,21,0.0,0.475,0.475,0.0,961.0,969.0,-8.0,101.5,106.6,-5.1,103.9,106.6,-2.7,-2.5,0.0,-2.5,0.592,0.537,0.055,1.52,1.4,0.12,17.3,16.6,0.7,0.248,0.264,-0.016,0.774,0.772,0.002,0.514,0.526,-0.012,0.152,0.158,-0.006,0.496,0.521,-0.025,0.531,0.56,-0.029,98.36,98.46,-0.1,0.496,0.508,-0.012
New York Knicks,"Noah, Joakim",6.0,40,-34.0,1.0,19,-18.0,5.0,21,-16.0,0.167,0.475,-0.308,36.0,1894.0,-1858.0,89.7,104.3,-14.6,85.1,105.7,-20.6,4.7,-1.4,6.1,0.652,0.562,0.09,1.15,1.47,-0.32,14.7,17.0,-2.3,0.216,0.256,-0.04,0.914,0.77,0.144,0.556,0.519,0.037,0.164,0.155,0.009,0.406,0.51,-0.104,0.479,0.547,-0.068,104.76,98.29,6.47,0.559,0.502,0.057
New York Knicks,"Ntilikina, Frank",37.0,40,-3.0,18.0,19,-1.0,19.0,21,-2.0,0.486,0.475,0.011,792.0,1138.0,-346.0,101.5,105.8,-4.3,101.8,107.7,-5.9,-0.3,-1.9,1.6,0.565,0.563,0.002,1.4,1.5,-0.1,16.3,17.4,-1.1,0.245,0.263,-0.018,0.758,0.783,-0.025,0.506,0.53,-0.024,0.155,0.155,0.0,0.493,0.519,-0.026,0.533,0.554,-0.021,97.82,98.82,-1.0,0.5,0.504,-0.004
New York Knicks,"O'Quinn, Kyle",40.0,40,0.0,19.0,19,0.0,21.0,21,0.0,0.475,0.475,0.0,671.0,1259.0,-588.0,106.3,102.8,3.5,104.0,106.0,-2.0,2.3,-3.1,5.4,0.597,0.545,0.052,1.65,1.36,0.29,18.2,16.3,1.9,0.243,0.262,-0.019,0.761,0.779,-0.018,0.512,0.523,-0.011,0.148,0.158,-0.01,0.523,0.5,0.023,0.558,0.539,0.019,97.08,99.12,-2.04,0.528,0.489,0.039
New York Knicks,"Porzingis, Kristaps",34.0,40,-6.0,18.0,19,-1.0,16.0,21,-5.0,0.529,0.475,0.054,1111.0,819.0,292.0,106.3,101.0,5.3,104.6,106.3,-1.7,1.7,-5.3,7.0,0.562,0.565,-0.003,1.62,1.28,0.34,17.0,16.8,0.2,0.253,0.259,-0.006,0.784,0.757,0.027,0.528,0.508,0.02,0.14,0.175,-0.035,0.508,0.508,0.0,0.549,0.541,0.008,98.95,97.68,1.27,0.528,0.465,0.063
New York Knicks,"Sessions, Ramon",13.0,40,-27.0,3.0,19,-16.0,10.0,21,-11.0,0.231,0.475,-0.244,167.0,1763.0,-1596.0,93.8,105.0,-11.2,101.5,105.7,-4.2,-7.7,-0.7,-7.0,0.562,0.564,-0.002,1.1,1.5,-0.4,15.0,17.1,-2.1,0.279,0.253,0.026,0.739,0.776,-0.037,0.508,0.521,-0.013,0.181,0.153,0.028,0.451,0.513,-0.062,0.497,0.55,-0.053,98.1,98.44,-0.34,0.451,0.506,-0.055
New York Knicks,"Thomas, Lance",37.0,40,-3.0,17.0,19,-2.0,20.0,21,-1.0,0.459,0.475,-0.016,705.0,1225.0,-520.0,103.7,104.2,-0.5,105.1,105.4,-0.3,-1.4,-1.2,-0.2,0.52,0.587,-0.067,1.3,1.55,-0.25,15.9,17.5,-1.6,0.262,0.252,0.01,0.783,0.767,0.016,0.525,0.517,0.008,0.161,0.152,0.009,0.51,0.507,0.003,0.546,0.546,0.0,96.58,99.47,-2.89,0.487,0.511,-0.024
Orlando Magic,"Afflalo, Arron",32.0,41,-9.0,9.0,12,-3.0,23.0,29,-6.0,0.281,0.293,-0.012,431.0,1542.0,-1111.0,102.9,103.1,-0.2,107.6,108.9,-1.3,-4.7,-5.7,1.0,0.578,0.587,-0.009,1.56,1.55,0.01,17.1,17.3,-0.2,0.196,0.197,-0.001,0.741,0.763,-0.022,0.481,0.473,0.008,0.143,0.147,-0.004,0.514,0.517,-0.003,0.547,0.548,-0.001,98.38,102.58,-4.2,0.478,0.461,0.017
Orlando Magic,"Artis, Jamel",5.0,41,-36.0,0.0,12,-12.0,5.0,29,-24.0,0.0,0.293,-0.293,55.0,1918.0,-1863.0,103.5,103.0,0.5,109.1,108.6,0.5,-5.5,-5.5,0.0,0.457,0.588,-0.131,1.75,1.55,0.2,14.1,17.3,-3.2,0.212,0.197,0.015,0.705,0.759,-0.054,0.438,0.476,-0.038,0.103,0.147,-0.044,0.486,0.517,-0.031,0.522,0.549,-0.027,98.17,101.77,-3.6,0.481,0.464,0.017
Orlando Magic,"Augustin, D.J.",34.0,41,-7.0,10.0,12,-2.0,24.0,29,-5.0,0.294,0.293,0.001,699.0,1274.0,-575.0,100.2,104.6,-4.4,105.1,110.5,-5.4,-4.9,-5.9,1.0,0.572,0.591,-0.019,1.39,1.65,-0.26,16.1,17.9,-1.8,0.189,0.202,-0.013,0.761,0.756,0.005,0.469,0.478,-0.009,0.15,0.144,0.006,0.497,0.526,-0.029,0.536,0.555,-0.019,101.8,101.59,0.21,0.447,0.473,-0.026
Orlando Magic,"Birch, Khem",7.0,41,-34.0,2.0,12,-10.0,5.0,29,-24.0,0.286,0.293,-0.007,21.0,1952.0,-1931.0,95.4,103.1,-7.7,129.8,108.4,21.4,-34.4,-5.2,-29.2,0.733,0.583,0.15,2.75,1.55,1.2,19.0,17.2,1.8,0.158,0.198,-0.04,0.733,0.758,-0.025,0.412,0.476,-0.064,0.091,0.146,-0.055,0.444,0.517,-0.073,0.488,0.549,-0.061,99.06,101.69,-2.63,0.399,0.465,-0.066
Orlando Magic,"Biyombo, Bismack",41.0,41,0.0,12.0,12,0.0,29.0,29,0.0,0.293,0.293,0.0,711.0,1262.0,-551.0,93.8,108.1,-14.3,109.3,108.2,1.1,-15.5,-0.1,-15.4,0.53,0.61,-0.08,1.04,1.94,-0.9,14.3,18.8,-4.5,0.233,0.176,0.057,0.726,0.777,-0.051,0.478,0.473,0.005,0.178,0.128,0.05,0.47,0.541,-0.071,0.504,0.571,-0.067,99.64,102.81,-3.17,0.398,0.494,-0.096
Orlando Magic,"Fournier, Evan",33.0,41,-8.0,12.0,12,0.0,21.0,29,-8.0,0.364,0.293,0.071,1080.0,893.0,187.0,105.5,100.0,5.5,108.8,108.4,0.4,-3.3,-8.4,5.1,0.606,0.556,0.05,1.62,1.46,0.16,18.3,16.0,2.3,0.189,0.207,-0.018,0.757,0.759,-0.002,0.474,0.476,-0.002,0.149,0.142,0.007,0.535,0.492,0.043,0.566,0.525,0.041,103.84,99.04,4.8,0.48,0.443,0.037
Orlando Magic,"Gordon, Aaron",32.0,41,-9.0,11.0,12,-1.0,21.0,29,-8.0,0.344,0.293,0.051,1070.0,903.0,167.0,106.3,99.1,7.2,109.9,107.0,2.9,-3.6,-7.9,4.3,0.579,0.593,-0.014,1.6,1.5,0.1,17.5,17.0,0.5,0.208,0.184,0.024,0.763,0.751,0.012,0.48,0.469,0.011,0.145,0.147,-0.002,0.53,0.499,0.031,0.562,0.531,0.031,102.75,100.38,2.37,0.476,0.448,0.028
Orlando Magic,"Hezonja, Mario",34.0,41,-7.0,8.0,12,-4.0,26.0,29,-3.0,0.235,0.293,-0.058,569.0,1404.0,-835.0,102.1,103.5,-1.4,111.7,107.4,4.3,-9.6,-3.9,-5.7,0.578,0.588,-0.01,1.5,1.58,-0.08,17.1,17.3,-0.2,0.202,0.195,0.007,0.731,0.769,-0.038,0.471,0.477,-0.006,0.15,0.144,0.006,0.514,0.517,-0.003,0.545,0.549,-0.004,100.14,102.29,-2.15,0.447,0.471,-0.024
Orlando Magic,"Isaac, Jonathan",15.0,41,-26.0,8.0,12,-4.0,7.0,29,-22.0,0.533,0.293,0.24,284.0,1689.0,-1405.0,98.2,103.9,-5.7,101.4,109.8,-8.4,-3.3,-6.0,2.7,0.584,0.585,-0.001,1.32,1.6,-0.28,16.8,17.3,-0.5,0.181,0.2,-0.019,0.779,0.754,0.025,0.49,0.472,0.018,0.165,0.143,0.022,0.51,0.517,-0.007,0.539,0.549,-0.01,101.91,101.62,0.29,0.486,0.461,0.025
Orlando Magic,"Iwundu, Wes",23.0,41,-18.0,5.0,12,-7.0,18.0,29,-11.0,0.217,0.293,-0.076,319.0,1654.0,-1335.0,94.7,104.6,-9.9,106.1,109.1,-3.0,-11.4,-4.4,-7.0,0.591,0.584,0.007,1.71,1.53,0.18,16.1,17.5,-1.4,0.177,0.201,-0.024,0.782,0.753,0.029,0.456,0.479,-0.023,0.121,0.15,-0.029,0.456,0.528,-0.072,0.492,0.559,-0.067,98.87,102.21,-3.34,0.422,0.472,-0.05
Orlando Magic,"Mack, Shelvin",29.0,41,-12.0,8.0,12,-4.0,21.0,29,-8.0,0.276,0.293,-0.017,494.0,1479.0,-985.0,103.4,103.0,0.4,105.6,109.6,-4.0,-2.2,-6.6,4.4,0.634,0.569,0.065,1.73,1.5,0.23,18.4,16.9,1.5,0.184,0.201,-0.017,0.752,0.76,-0.008,0.472,0.476,-0.004,0.14,0.148,-0.008,0.518,0.515,0.003,0.551,0.547,0.004,100.28,102.13,-1.85,0.501,0.453,0.048
Orlando Magic,"Payne, Adreian",5.0,41,-36.0,0.0,12,-12.0,5.0,29,-24.0,0.0,0.293,-0.293,43.0,1930.0,-1887.0,98.7,103.2,-4.5,120.9,108.3,12.6,-22.2,-5.2,-17.0,0.469,0.587,-0.118,1.25,1.56,-0.31,13.4,17.3,-3.9,0.189,0.197,-0.008,0.679,0.759,-0.08,0.4,0.476,-0.076,0.133,0.146,-0.013,0.486,0.517,-0.031,0.522,0.549,-0.027,98.49,101.74,-3.25,0.392,0.466,-0.074
Orlando Magic,"Payton, Elfrid",32.0,41,-9.0,7.0,12,-5.0,25.0,29,-4.0,0.219,0.293,-0.074,932.0,1041.0,-109.0,105.2,101.1,4.1,113.7,104.0,9.7,-8.5,-2.8,-5.7,0.578,0.591,-0.013,1.67,1.46,0.21,17.7,16.9,0.8,0.215,0.18,0.035,0.765,0.752,0.013,0.482,0.469,0.013,0.141,0.15,-0.009,0.523,0.509,0.014,0.551,0.545,0.006,102.12,101.26,0.86,0.454,0.475,-0.021
Orlando Magic,"Ross, Terrence",22.0,41,-19.0,9.0,12,-3.0,13.0,29,-16.0,0.409,0.293,0.116,576.0,1397.0,-821.0,104.8,102.3,2.5,105.2,110.0,-4.8,-0.4,-7.7,7.3,0.624,0.567,0.057,1.8,1.46,0.34,18.8,16.6,2.2,0.185,0.202,-0.017,0.759,0.757,0.002,0.469,0.478,-0.009,0.139,0.149,-0.01,0.531,0.51,0.021,0.556,0.544,0.012,103.67,100.84,2.83,0.485,0.455,0.03
Orlando Magic,"Simmons, Jonathon",40.0,41,-1.0,12.0,12,0.0,28.0,29,-1.0,0.3,0.293,0.007,1147.0,826.0,321.0,101.4,105.3,-3.9,110.4,106.1,4.3,-9.0,-0.7,-8.3,0.558,0.62,-0.062,1.37,1.85,-0.48,16.3,18.5,-2.2,0.198,0.196,0.002,0.764,0.749,0.015,0.476,0.474,0.002,0.155,0.134,0.021,0.511,0.523,-0.012,0.544,0.554,-0.01,101.23,102.27,-1.04,0.441,0.497,-0.056
Orlando Magic,"Speights, Marreese",32.0,41,-9.0,8.0,12,-4.0,24.0,29,-5.0,0.25,0.293,-0.043,416.0,1557.0,-1141.0,103.8,102.9,0.9,102.4,110.2,-7.8,1.4,-7.3,8.7,0.554,0.592,-0.038,1.63,1.54,0.09,16.0,17.6,-1.6,0.183,0.201,-0.018,0.753,0.759,-0.006,0.471,0.476,-0.005,0.126,0.151,-0.025,0.504,0.519,-0.015,0.544,0.549,-0.005,100.01,102.11,-2.1,0.489,0.459,0.03
Orlando Magic,"Vucevic, Nikola",34.0,41,-7.0,11.0,12,-1.0,23.0,29,-6.0,0.324,0.293,0.031,1018.0,955.0,63.0,108.4,97.2,11.2,108.6,108.6,0.0,-0.2,-11.4,11.2,0.621,0.539,0.082,1.92,1.21,0.71,19.3,15.0,4.3,0.184,0.21,-0.026,0.778,0.737,0.041,0.479,0.471,0.008,0.134,0.159,-0.025,0.545,0.483,0.062,0.574,0.519,0.055,103.27,99.95,3.32,0.494,0.425,0.069
Indiana Pacers,"Anigbogu, Ike",7.0,40,-33.0,3.0,21,-18.0,4.0,19,-15.0,0.429,0.525,-0.096,21.0,1909.0,-1888.0,127.8,108.0,19.8,120.7,106.7,14.0,7.1,1.3,5.8,0.286,0.559,-0.273,0.86,1.67,-0.81,9.7,17.6,-7.9,0.524,0.217,0.307,0.571,0.763,-0.192,0.548,0.495,0.053,0.157,0.139,0.018,0.56,0.536,0.024,0.586,0.567,0.019,100.44,98.97,1.47,0.52,0.509,0.011
Indiana Pacers,"Bogdanovic, Bojan",39.0,40,-1.0,20.0,21,-1.0,19.0,19,0.0,0.513,0.525,-0.012,1211.0,719.0,492.0,105.9,112.1,-6.2,106.4,107.4,-1.0,-0.6,4.6,-5.2,0.572,0.529,0.043,1.67,1.63,0.04,17.8,16.9,0.9,0.194,0.267,-0.073,0.756,0.769,-0.013,0.483,0.518,-0.035,0.14,0.138,0.002,0.532,0.544,-0.012,0.562,0.578,-0.016,99.05,98.87,0.18,0.498,0.528,-0.03
Indiana Pacers,"Collison, Darren",39.0,40,-1.0,20.0,21,-1.0,19.0,19,0.0,0.513,0.525,-0.012,1175.0,755.0,420.0,110.3,104.8,5.5,108.4,104.2,4.2,1.9,0.6,1.3,0.589,0.501,0.088,1.76,1.49,0.27,18.7,15.5,3.2,0.199,0.253,-0.054,0.76,0.762,-0.002,0.487,0.508,-0.021,0.141,0.137,0.004,0.556,0.507,0.049,0.587,0.538,0.049,99.62,97.99,1.63,0.513,0.501,0.012
Indiana Pacers,"Jefferson, Al",13.0,40,-27.0,5.0,21,-16.0,8.0,19,-11.0,0.385,0.525,-0.14,168.0,1762.0,-1594.0,101.8,108.8,-7.0,106.7,106.8,-0.1,-4.9,2.0,-6.9,0.511,0.56,-0.049,1.47,1.68,-0.21,15.2,17.7,-2.5,0.215,0.221,-0.006,0.772,0.76,0.012,0.493,0.496,-0.003,0.133,0.14,-0.007,0.488,0.541,-0.053,0.532,0.571,-0.039,100.46,98.84,1.62,0.489,0.511,-0.022
Indiana Pacers,"Joseph, Cory",40.0,40,0.0,21.0,21,0.0,19.0,19,0.0,0.525,0.525,0.0,1023.0,907.0,116.0,107.8,108.6,-0.8,106.6,107.0,-0.4,1.2,1.6,-0.4,0.535,0.579,-0.044,1.63,1.69,-0.06,16.8,18.3,-1.5,0.247,0.19,0.057,0.776,0.744,0.032,0.513,0.476,0.037,0.137,0.142,-0.005,0.526,0.549,-0.023,0.557,0.58,-0.023,98.82,99.17,-0.35,0.51,0.508,0.002
Indiana Pacers,"Leaf, TJ",31.0,40,-9.0,17.0,21,-4.0,14.0,19,-5.0,0.548,0.525,0.023,296.0,1634.0,-1338.0,103.4,109.1,-5.7,111.5,106.0,5.5,-8.1,3.1,-11.2,0.49,0.568,-0.078,1.38,1.71,-0.33,14.8,18.0,-3.2,0.292,0.206,0.086,0.763,0.76,0.003,0.506,0.494,0.012,0.142,0.139,0.003,0.489,0.546,-0.057,0.521,0.577,-0.056,100.83,98.65,2.18,0.442,0.52,-0.078
Indiana Pacers,"Oladipo, Victor",35.0,40,-5.0,21.0,21,0.0,14.0,19,-5.0,0.6,0.525,0.075,1192.0,738.0,454.0,110.5,104.4,6.1,104.2,111.1,-6.9,6.3,-6.7,13.0,0.553,0.56,-0.007,1.71,1.58,0.13,17.6,17.2,0.4,0.206,0.245,-0.039,0.75,0.779,-0.029,0.491,0.503,-0.012,0.136,0.146,-0.01,0.55,0.514,0.036,0.582,0.544,0.038,99.63,97.94,1.69,0.537,0.462,0.075
Indiana Pacers,"Poythress, Alex",15.0,40,-25.0,6.0,21,-15.0,9.0,19,-10.0,0.4,0.525,-0.125,71.0,1859.0,-1788.0,112.6,108.0,4.6,102.9,107.0,-4.1,9.6,1.1,8.5,0.46,0.56,-0.1,2.23,1.64,0.59,15.3,17.5,-2.2,0.29,0.218,0.072,0.643,0.765,-0.122,0.458,0.497,-0.039,0.091,0.141,-0.05,0.515,0.537,-0.022,0.544,0.569,-0.025,95.86,99.1,-3.24,0.542,0.508,0.034
Indiana Pacers,"Sabonis, Domantas",38.0,40,-2.0,21.0,21,0.0,17.0,19,-2.0,0.553,0.525,0.028,929.0,1001.0,-72.0,107.9,108.5,-0.6,106.6,107.0,-0.4,1.2,1.5,-0.3,0.554,0.557,-0.003,1.55,1.78,-0.23,17.3,17.6,-0.3,0.258,0.187,0.071,0.776,0.747,0.029,0.52,0.473,0.047,0.15,0.13,0.02,0.531,0.542,-0.011,0.563,0.572,-0.009,99.05,98.92,0.13,0.508,0.51,-0.002
Indiana Pacers,"Stephenson, Lance",40.0,40,0.0,21.0,21,0.0,19.0,19,0.0,0.525,0.525,0.0,943.0,987.0,-44.0,106.3,110.0,-3.7,109.1,104.6,4.5,-2.9,5.4,-8.3,0.544,0.567,-0.023,1.57,1.75,-0.18,16.8,18.1,-1.3,0.244,0.198,0.046,0.775,0.748,0.027,0.507,0.485,0.022,0.142,0.137,0.005,0.518,0.554,-0.036,0.553,0.582,-0.029,98.41,99.53,-1.12,0.484,0.531,-0.047
Indiana Pacers,"Turner, Myles",33.0,40,-7.0,17.0,21,-4.0,16.0,19,-3.0,0.515,0.525,-0.01,964.0,966.0,-2.0,109.1,107.3,1.8,106.1,107.5,-1.4,3.0,-0.2,3.2,0.579,0.532,0.047,1.78,1.55,0.23,18.4,16.6,1.8,0.179,0.26,-0.081,0.759,0.762,-0.003,0.481,0.51,-0.029,0.136,0.143,-0.007,0.553,0.52,0.033,0.582,0.554,0.028,98.95,99.02,-0.07,0.522,0.495,0.027
Indiana Pacers,"Wilkins, Damien",19.0,40,-21.0,10.0,21,-11.0,9.0,19,-10.0,0.526,0.525,0.001,152.0,1778.0,-1626.0,109.8,108.1,1.7,106.4,106.8,-0.4,3.4,1.2,2.2,0.481,0.562,-0.081,1.45,1.68,-0.23,15.2,17.7,-2.5,0.291,0.214,0.077,0.729,0.763,-0.034,0.509,0.494,0.015,0.14,0.139,0.001,0.526,0.537,-0.011,0.554,0.569,-0.015,96.84,99.17,-2.33,0.511,0.509,0.002
Indiana Pacers,"Young, Joe",24.0,40,-16.0,11.0,21,-10.0,13.0,19,-6.0,0.458,0.525,-0.067,215.0,1715.0,-1500.0,102.4,108.9,-6.5,106.5,106.8,-0.3,-4.1,2.1,-6.2,0.472,0.566,-0.094,1.47,1.68,-0.21,14.6,17.8,-3.2,0.281,0.212,0.069,0.773,0.759,0.014,0.509,0.494,0.015,0.132,0.14,-0.008,0.481,0.544,-0.063,0.512,0.575,-0.063,96.6,99.28,-2.68,0.464,0.514,-0.05
Indiana Pacers,"Young, Thaddeus",40.0,40,0.0,21.0,21,0.0,19.0,19,0.0,0.525,0.525,0.0,1291.0,639.0,652.0,109.7,105.2,4.5,106.2,108.0,-1.8,3.5,-2.8,6.3,0.573,0.52,0.053,1.73,1.52,0.21,18.3,15.9,2.4,0.197,0.267,-0.07,0.753,0.777,-0.024,0.485,0.517,-0.032,0.14,0.138,0.002,0.554,0.503,0.051,0.583,0.539,0.044,98.45,100.06,-1.61,0.518,0.488,0.03
Philadelphia 76ers,"Anderson, Justin",11.0,38,-27.0,6.0,19,-13.0,5.0,19,-14.0,0.545,0.5,0.045,135.0,1709.0,-1574.0,90.5,105.7,-15.2,109.5,102.8,6.7,-19.0,2.9,-21.9,0.659,0.652,0.007,1.22,1.49,-0.27,16.0,18.7,-2.7,0.213,0.264,-0.051,0.798,0.778,0.02,0.492,0.531,-0.039,0.171,0.172,-0.001,0.447,0.528,-0.081,0.486,0.563,-0.077,101.4,103.15,-1.75,0.377,0.529,-0.152
Philadelphia 76ers,"Bayless, Jerryd",32.0,38,-6.0,16.0,19,-3.0,16.0,19,-3.0,0.5,0.5,0.0,809.0,1035.0,-226.0,103.0,105.9,-2.9,104.9,102.0,2.9,-1.9,3.9,-5.8,0.669,0.64,0.029,1.45,1.48,-0.03,18.6,18.5,0.1,0.254,0.265,-0.011,0.78,0.779,0.001,0.52,0.534,-0.014,0.175,0.17,0.005,0.518,0.526,-0.008,0.552,0.562,-0.01,103.14,102.93,0.21,0.498,0.535,-0.037
Philadelphia 76ers,"Booker, Trevor",13.0,16,-3.0,6.0,6,0.0,7.0,10,-3.0,0.462,0.375,0.087,197.0,591.0,-394.0,103.3,104.7,-1.4,106.0,101.1,4.9,-2.7,3.6,-6.3,0.669,0.671,-0.002,1.48,1.45,0.03,18.7,19.1,-0.4,0.278,0.234,0.044,0.777,0.752,0.025,0.524,0.51,0.014,0.175,0.179,-0.004,0.504,0.535,-0.031,0.545,0.572,-0.027,100.45,101.97,-1.52,0.49,0.534,-0.044
Philadelphia 76ers,"Covington, Robert",36.0,38,-2.0,18.0,19,-1.0,18.0,19,-1.0,0.5,0.5,0.0,1161.0,683.0,478.0,108.0,99.0,9.0,100.9,107.2,-6.3,7.1,-8.3,15.4,0.651,0.656,-0.005,1.57,1.3,0.27,19.4,17.1,2.3,0.277,0.232,0.045,0.792,0.758,0.034,0.543,0.504,0.039,0.171,0.174,-0.003,0.546,0.481,0.065,0.571,0.535,0.036,102.21,104.4,-2.19,0.554,0.458,0.096
Philadelphia 76ers,"Embiid, Joel",29.0,38,-9.0,17.0,19,-2.0,12.0,19,-7.0,0.586,0.5,0.086,906.0,938.0,-32.0,109.3,100.2,9.1,99.3,107.0,-7.7,10.0,-6.8,16.8,0.654,0.65,0.004,1.61,1.35,0.26,18.9,18.2,0.7,0.245,0.273,-0.028,0.769,0.79,-0.021,0.526,0.53,-0.004,0.159,0.184,-0.025,0.536,0.51,0.026,0.58,0.537,0.043,101.1,104.88,-3.78,0.589,0.454,0.135
Philadelphia 76ers,"Fultz, Markelle",4.0,38,-34.0,1.0,19,-18.0,3.0,19,-16.0,0.25,0.5,-0.25,76.0,1768.0,-1692.0,80.4,105.7,-25.3,106.8,103.1,3.7,-26.5,2.6,-29.1,0.519,0.657,-0.138,0.96,1.49,-0.53,12.7,18.8,-6.1,0.175,0.264,-0.089,0.789,0.778,0.011,0.474,0.531,-0.057,0.163,0.172,-0.009,0.394,0.528,-0.134,0.438,0.563,-0.125,108.26,102.8,5.46,0.324,0.525,-0.201
Philadelphia 76ers,"Holmes, Richaun",21.0,38,-17.0,8.0,19,-11.0,13.0,19,-6.0,0.381,0.5,-0.119,343.0,1501.0,-1158.0,104.9,104.5,0.4,105.6,102.7,2.9,-0.7,1.8,-2.5,0.714,0.638,0.076,1.59,1.44,0.15,19.8,18.3,1.5,0.265,0.259,0.006,0.781,0.778,0.003,0.533,0.527,0.006,0.173,0.172,0.001,0.519,0.523,-0.004,0.558,0.558,0.0,103.04,103.02,0.02,0.497,0.524,-0.027
Philadelphia 76ers,"Johnson, Amir",36.0,38,-2.0,19.0,19,0.0,17.0,19,-2.0,0.528,0.5,0.028,562.0,1282.0,-720.0,99.0,107.1,-8.1,104.1,102.9,1.2,-5.1,4.2,-9.3,0.64,0.658,-0.018,1.29,1.56,-0.27,18.3,18.6,-0.3,0.275,0.253,0.022,0.796,0.772,0.024,0.538,0.524,0.014,0.194,0.162,0.032,0.516,0.525,-0.009,0.537,0.567,-0.03,103.58,102.78,0.8,0.466,0.542,-0.076
Philadelphia 76ers,"Korkmaz, Furkan",6.0,38,-32.0,3.0,19,-16.0,3.0,19,-16.0,0.5,0.5,0.0,32.0,1812.0,-1780.0,102.6,104.6,-2.0,111.9,103.1,8.8,-9.3,1.5,-10.8,0.64,0.652,-0.012,1.6,1.47,0.13,16.0,18.6,-2.6,0.3,0.259,0.041,0.857,0.778,0.079,0.492,0.529,-0.037,0.139,0.173,-0.034,0.43,0.524,-0.094,0.499,0.559,-0.06,105.75,102.97,2.78,0.428,0.521,-0.093
Philadelphia 76ers,"Luwawu-Cabarrot, Timothe",34.0,38,-4.0,18.0,19,-1.0,16.0,19,-3.0,0.529,0.5,0.029,546.0,1298.0,-752.0,102.1,105.7,-3.6,104.0,103.0,1.0,-1.8,2.7,-4.5,0.636,0.659,-0.023,1.42,1.49,-0.07,17.6,18.9,-1.3,0.252,0.264,-0.012,0.769,0.784,-0.015,0.516,0.533,-0.017,0.166,0.174,-0.008,0.499,0.532,-0.033,0.541,0.565,-0.024,104.93,102.22,2.71,0.491,0.531,-0.04
Philadelphia 76ers,"McAdoo, James Michael",3.0,38,-35.0,1.0,19,-18.0,2.0,19,-17.0,0.333,0.5,-0.167,18.0,1826.0,-1808.0,104.7,104.6,0.1,101.2,103.3,-2.1,3.5,1.3,2.2,0.533,0.653,-0.12,1.6,1.47,0.13,16.6,18.6,-2.0,0.111,0.262,-0.151,0.8,0.779,0.021,0.424,0.529,-0.105,0.131,0.172,-0.041,0.53,0.522,0.008,0.568,0.558,0.01,102.58,103.03,-0.45,0.438,0.52,-0.082
