TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PCT_FGA_2PT_ON,PCT_FGA_2PT_OFF,PCT_FGA_2PT_DIFF,PCT_FGA_3PT_ON,PCT_FGA_3PT_OFF,PCT_FGA_3PT_DIFF,PCT_PTS_2PT_ON,PCT_PTS_2PT_OFF,PCT_PTS_2PT_DIFF,PCT_PTS_2PT_MR_ON,PCT_PTS_2PT_MR_OFF,PCT_PTS_2PT_MR_DIFF,PCT_PTS_3PT_ON,PCT_PTS_3PT_OFF,PCT_PTS_3PT_DIFF,PCT_PTS_FB_ON,PCT_PTS_FB_OFF,PCT_PTS_FB_DIFF,PCT_PTS_FT_ON,PCT_PTS_FT_OFF,PCT_PTS_FT_DIFF,PCT_PTS_OFF_TOV_ON,PCT_PTS_OFF_TOV_OFF,PCT_PTS_OFF_TOV_DIFF,PCT_PTS_PAINT_ON,PCT_PTS_PAINT_OFF,PCT_PTS_PAINT_DIFF,PCT_AST_2PM_ON,PCT_AST_2PM_OFF,PCT_AST_2PM_DIFF,PCT_UAST_2PM_ON,PCT_UAST_2PM_OFF,PCT_UAST_2PM_DIFF,PCT_AST_3PM_ON,PCT_AST_3PM_OFF,PCT_AST_3PM_DIFF,PCT_UAST_3PM_ON,PCT_UAST_3PM_OFF,PCT_UAST_3PM_DIFF,PCT_AST_FGM_ON,PCT_AST_FGM_OFF,PCT_AST_FGM_DIFF,PCT_UAST_FGM_ON,PCT_UAST_FGM_OFF,PCT_UAST_FGM_DIFF
Boston Celtics,"Theis, Daniel",41.0,43,-2.0,32.0,33,-1.0,9.0,10,-1.0,0.78,0.767,0.013,13.2,35.5,-22.3,0.616,0.635,-0.019,0.384,0.365,0.019,0.489,0.52,-0.031,0.125,0.127,-0.002,0.338,0.332,0.006,0.087,0.1,-0.013,0.172,0.149,0.023,0.131,0.146,-0.015,0.365,0.392,-0.027,0.472,0.485,-0.013,0.528,0.515,0.013,0.832,0.811,0.021,0.168,0.189,-0.021,0.586,0.582,0.004,0.414,0.418,-0.004
Boston Celtics,"Yabusele, Guerschon",17.0,43,-26.0,13.0,33,-20.0,4.0,10,-6.0,0.765,0.767,-0.002,4.9,46.2,-41.3,0.462,0.637,-0.175,0.538,0.363,0.175,0.344,0.518,-0.174,0.093,0.128,-0.035,0.497,0.328,0.169,0.139,0.095,0.044,0.159,0.154,0.005,0.146,0.142,0.004,0.252,0.39,-0.138,0.346,0.485,-0.139,0.654,0.515,0.139,0.92,0.811,0.109,0.08,0.189,-0.109,0.627,0.582,0.045,0.373,0.418,-0.045
Cleveland Cavaliers,"Calderon, Jose",30.0,40,-10.0,18.0,26,-8.0,12.0,14,-2.0,0.6,0.65,-0.05,17.7,34.8,-17.1,0.559,0.621,-0.062,0.441,0.379,0.062,0.441,0.509,-0.068,0.104,0.105,-0.001,0.418,0.312,0.106,0.088,0.09,-0.002,0.14,0.179,-0.039,0.148,0.156,-0.008,0.337,0.404,-0.067,0.543,0.475,0.068,0.457,0.525,-0.068,0.853,0.801,0.052,0.147,0.199,-0.052,0.663,0.569,0.094,0.337,0.431,-0.094
Cleveland Cavaliers,"Crowder, Jae",40.0,40,0.0,26.0,26,0.0,14.0,14,0.0,0.65,0.65,0.0,25.8,22.3,3.5,0.586,0.625,-0.039,0.414,0.375,0.039,0.488,0.494,-0.006,0.1,0.11,-0.01,0.347,0.333,0.014,0.099,0.08,0.019,0.165,0.173,-0.008,0.167,0.139,0.028,0.388,0.384,0.004,0.498,0.482,0.016,0.502,0.518,-0.016,0.826,0.809,0.017,0.174,0.191,-0.017,0.604,0.584,0.02,0.396,0.416,-0.02
Cleveland Cavaliers,"Frye, Channing",34.0,40,-6.0,23.0,26,-3.0,11.0,14,-3.0,0.676,0.65,0.026,11.8,38.1,-26.3,0.599,0.605,-0.006,0.401,0.395,0.006,0.504,0.487,0.017,0.113,0.103,0.01,0.359,0.335,0.024,0.089,0.09,-0.001,0.136,0.178,-0.042,0.141,0.158,-0.017,0.392,0.385,0.007,0.541,0.476,0.065,0.459,0.524,-0.065,0.817,0.818,-0.001,0.183,0.182,0.001,0.63,0.584,0.046,0.37,0.416,-0.046
Cleveland Cavaliers,"Green, Jeff",40.0,40,0.0,26.0,26,0.0,14.0,14,0.0,0.65,0.65,0.0,22.6,25.5,-2.9,0.634,0.578,0.056,0.366,0.422,-0.056,0.524,0.462,0.062,0.119,0.092,0.027,0.299,0.377,-0.078,0.084,0.095,-0.011,0.177,0.161,0.016,0.156,0.153,0.003,0.405,0.37,0.035,0.498,0.483,0.015,0.502,0.517,-0.015,0.82,0.817,0.003,0.18,0.183,-0.003,0.587,0.601,-0.014,0.413,0.399,0.014
Cleveland Cavaliers,"Holland, John",4.0,40,-36.0,4.0,26,-22.0,0.0,14,-14.0,1.0,0.65,0.35,4.2,47.7,-43.5,0.615,0.604,0.011,0.385,0.396,-0.011,0.636,0.49,0.146,0.091,0.105,-0.014,0.273,0.341,-0.068,0.136,0.09,0.046,0.091,0.169,-0.078,0.136,0.154,-0.018,0.545,0.385,0.16,0.429,0.491,-0.062,0.571,0.509,0.062,1.0,0.817,0.183,0.0,0.183,-0.183,0.556,0.594,-0.038,0.444,0.406,0.038
Cleveland Cavaliers,"James, LeBron",40.0,40,0.0,26.0,26,0.0,14.0,14,0.0,0.65,0.65,0.0,36.9,11.2,25.7,0.59,0.651,-0.061,0.41,0.349,0.061,0.476,0.542,-0.066,0.094,0.143,-0.049,0.36,0.27,0.09,0.092,0.081,0.011,0.163,0.187,-0.024,0.158,0.14,0.018,0.383,0.399,-0.016,0.49,0.494,-0.004,0.51,0.506,0.004,0.816,0.83,-0.014,0.184,0.17,0.014,0.599,0.578,0.021,0.401,0.422,-0.021
Cleveland Cavaliers,"Korver, Kyle",40.0,40,0.0,26.0,26,0.0,14.0,14,0.0,0.65,0.65,0.0,22.5,25.7,-3.2,0.606,0.603,0.003,0.394,0.397,-0.003,0.496,0.487,0.009,0.1,0.109,-0.009,0.331,0.35,-0.019,0.085,0.095,-0.01,0.174,0.164,0.01,0.148,0.159,-0.011,0.396,0.377,0.019,0.493,0.488,0.005,0.507,0.512,-0.005,0.818,0.818,0.0,0.182,0.182,0.0,0.593,0.595,-0.002,0.407,0.405,0.002
Cleveland Cavaliers,"Love, Kevin",39.0,40,-1.0,25.0,26,-1.0,14.0,14,0.0,0.641,0.65,-0.009,29.0,19.8,9.2,0.585,0.631,-0.046,0.415,0.369,0.046,0.472,0.518,-0.046,0.093,0.122,-0.029,0.356,0.319,0.037,0.092,0.086,0.006,0.173,0.163,0.01,0.161,0.144,0.017,0.379,0.396,-0.017,0.489,0.493,-0.004,0.511,0.507,0.004,0.827,0.803,0.024,0.173,0.197,-0.024,0.602,0.583,0.019,0.398,0.417,-0.019
Cleveland Cavaliers,"Osman, Cedi",32.0,40,-8.0,20.0,26,-6.0,12.0,14,-2.0,0.625,0.65,-0.025,8.1,41.6,-33.5,0.646,0.597,0.049,0.354,0.403,-0.049,0.49,0.491,-0.001,0.118,0.103,0.015,0.36,0.337,0.023,0.106,0.087,0.019,0.15,0.171,-0.021,0.13,0.158,-0.028,0.372,0.388,-0.016,0.582,0.477,0.105,0.418,0.523,-0.105,0.826,0.817,0.009,0.174,0.183,-0.009,0.662,0.584,0.078,0.338,0.416,-0.078
Cleveland Cavaliers,"Perrantes, London",1.0,40,-39.0,1.0,26,-25.0,0.0,14,-14.0,1.0,0.65,0.35,2.6,48.1,-45.5,0.6,0.604,-0.004,0.4,0.396,0.004,1.0,0.491,0.509,0.0,0.105,-0.105,0.0,0.341,-0.341,0.0,0.09,-0.09,0.0,0.169,-0.169,0.0,0.154,-0.154,1.0,0.386,0.614,0.0,0.491,-0.491,1.0,0.509,0.491,0.0,0.818,-0.818,0.0,0.182,-0.182,0.0,0.595,-0.595,1.0,0.405,0.595
Cleveland Cavaliers,"Rose, Derrick",7.0,40,-33.0,4.0,26,-22.0,3.0,14,-11.0,0.571,0.65,-0.079,26.8,43.4,-16.6,0.676,0.596,0.08,0.324,0.404,-0.08,0.574,0.482,0.092,0.097,0.106,-0.009,0.229,0.352,-0.123,0.06,0.093,-0.033,0.197,0.166,0.031,0.171,0.152,0.019,0.477,0.376,0.101,0.427,0.499,-0.072,0.573,0.501,0.072,0.788,0.82,-0.032,0.212,0.18,0.032,0.503,0.604,-0.101,0.497,0.396,0.101
Cleveland Cavaliers,"Shumpert, Iman",13.0,40,-27.0,9.0,26,-17.0,4.0,14,-10.0,0.692,0.65,0.042,20.8,41.4,-20.6,0.637,0.599,0.038,0.363,0.401,-0.038,0.506,0.489,0.017,0.127,0.101,0.026,0.312,0.345,-0.033,0.067,0.094,-0.027,0.182,0.166,0.016,0.157,0.154,0.003,0.38,0.387,-0.007,0.442,0.499,-0.057,0.558,0.501,0.057,0.734,0.83,-0.096,0.266,0.17,0.096,0.527,0.605,-0.078,0.473,0.395,0.078
Cleveland Cavaliers,"Smith, JR",39.0,40,-1.0,25.0,26,-1.0,14.0,14,0.0,0.641,0.65,-0.009,29.8,19.0,10.8,0.586,0.632,-0.046,0.414,0.368,0.046,0.472,0.519,-0.047,0.106,0.103,0.003,0.361,0.31,0.051,0.093,0.085,0.008,0.167,0.171,-0.004,0.158,0.148,0.01,0.366,0.416,-0.05,0.466,0.525,-0.059,0.534,0.475,0.059,0.831,0.796,0.035,0.169,0.204,-0.035,0.589,0.602,-0.013,0.411,0.398,0.013
Cleveland Cavaliers,"Thomas, Isaiah",3.0,40,-37.0,2.0,26,-24.0,1.0,14,-13.0,0.667,0.65,0.017,19.7,46.6,-26.9,0.613,0.604,0.009,0.387,0.396,-0.009,0.578,0.488,0.09,0.119,0.104,0.015,0.267,0.343,-0.076,0.156,0.088,0.068,0.156,0.169,-0.013,0.193,0.153,0.04,0.459,0.384,0.075,0.513,0.49,0.023,0.487,0.51,-0.023,0.833,0.818,0.015,0.167,0.182,-0.015,0.588,0.594,-0.006,0.412,0.406,0.006
Cleveland Cavaliers,"Thompson, Tristan",20.0,40,-20.0,9.0,26,-17.0,11.0,14,-3.0,0.45,0.65,-0.2,18.8,38.7,-19.9,0.655,0.592,0.063,0.345,0.408,-0.063,0.523,0.484,0.039,0.12,0.101,0.019,0.306,0.348,-0.042,0.086,0.091,-0.005,0.172,0.168,0.004,0.129,0.16,-0.031,0.402,0.383,0.019,0.404,0.512,-0.108,0.596,0.488,0.108,0.795,0.823,-0.028,0.205,0.177,0.028,0.514,0.613,-0.099,0.486,0.387,0.099
Cleveland Cavaliers,"Wade, Dwyane",37.0,40,-3.0,24.0,26,-2.0,13.0,14,-1.0,0.649,0.65,-0.001,23.6,26.3,-2.7,0.633,0.58,0.053,0.367,0.42,-0.053,0.511,0.474,0.037,0.111,0.099,0.012,0.297,0.377,-0.08,0.089,0.091,-0.002,0.192,0.149,0.043,0.142,0.164,-0.022,0.4,0.374,0.026,0.501,0.481,0.02,0.499,0.519,-0.02,0.791,0.836,-0.045,0.209,0.164,0.045,0.582,0.604,-0.022,0.418,0.396,0.022
Cleveland Cavaliers,"Zizic, Ante",11.0,40,-29.0,7.0,26,-19.0,4.0,14,-10.0,0.636,0.65,-0.014,3.6,47.1,-43.5,0.619,0.604,0.015,0.381,0.396,-0.015,0.412,0.492,-0.08,0.176,0.104,0.072,0.397,0.339,0.058,0.044,0.091,-0.047,0.191,0.168,0.023,0.147,0.154,-0.007,0.235,0.389,-0.154,0.357,0.493,-0.136,0.643,0.507,0.136,0.667,0.821,-0.154,0.333,0.179,0.154,0.478,0.596,-0.118,0.522,0.404,0.118
New Orleans Pelicans,"Allen, Tony",22.0,40,-18.0,12.0,20,-8.0,10.0,20,-10.0,0.545,0.5,0.045,12.4,41.6,-29.2,0.643,0.652,-0.009,0.357,0.348,0.009,0.542,0.549,-0.007,0.077,0.095,-0.018,0.29,0.301,-0.011,0.095,0.123,-0.028,0.168,0.15,0.018,0.151,0.141,0.01,0.466,0.453,0.013,0.534,0.552,-0.018,0.466,0.448,0.018,0.862,0.888,-0.026,0.138,0.112,0.026,0.62,0.642,-0.022,0.38,0.358,0.022
New Orleans Pelicans,"Asik, Omer",11.0,40,-29.0,6.0,20,-14.0,5.0,20,-15.0,0.545,0.5,0.045,7.7,46.3,-38.6,0.589,0.654,-0.065,0.411,0.346,0.065,0.521,0.549,-0.028,0.181,0.089,0.092,0.399,0.295,0.104,0.08,0.121,-0.041,0.08,0.156,-0.076,0.122,0.143,-0.021,0.34,0.46,-0.12,0.408,0.555,-0.147,0.592,0.445,0.147,0.76,0.892,-0.132,0.24,0.108,0.132,0.527,0.644,-0.117,0.473,0.356,0.117
New Orleans Pelicans,"Clark, Ian",34.0,40,-6.0,17.0,20,-3.0,17.0,20,-3.0,0.5,0.5,0.0,14.9,35.7,-20.8,0.63,0.658,-0.028,0.37,0.342,0.028,0.52,0.557,-0.037,0.102,0.09,0.012,0.31,0.296,0.014,0.093,0.128,-0.035,0.17,0.146,0.024,0.151,0.14,0.011,0.419,0.468,-0.049,0.492,0.568,-0.076,0.508,0.432,0.076,0.873,0.889,-0.016,0.127,0.111,0.016,0.6,0.652,-0.052,0.4,0.348,0.052
New Orleans Pelicans,"Cooke, Charles",6.0,40,-34.0,3.0,20,-17.0,3.0,20,-17.0,0.5,0.5,0.0,3.0,47.9,-44.9,0.73,0.65,0.08,0.27,0.35,-0.08,0.529,0.548,-0.019,0.235,0.092,0.143,0.265,0.3,-0.035,0.0,0.12,-0.12,0.206,0.152,0.054,0.088,0.143,-0.055,0.294,0.456,-0.162,0.222,0.552,-0.33,0.778,0.448,0.33,1.0,0.884,0.116,0.0,0.116,-0.116,0.417,0.64,-0.223,0.583,0.36,0.223
New Orleans Pelicans,"Cousins, DeMarcus",40.0,40,0.0,20.0,20,0.0,20.0,20,0.0,0.5,0.5,0.0,35.7,12.7,23.0,0.653,0.646,0.007,0.347,0.354,-0.007,0.556,0.526,0.03,0.078,0.133,-0.055,0.285,0.342,-0.057,0.123,0.109,0.014,0.16,0.132,0.028,0.14,0.148,-0.008,0.477,0.393,0.084,0.547,0.557,-0.01,0.453,0.443,0.01,0.906,0.836,0.07,0.094,0.164,-0.07,0.638,0.641,-0.003,0.362,0.359,0.003
New Orleans Pelicans,"Crawford, Jordan",2.0,40,-38.0,0.0,20,-20.0,2.0,20,-18.0,0.0,0.5,-0.5,18.7,47.4,-28.7,0.585,0.652,-0.067,0.415,0.348,0.067,0.404,0.551,-0.147,0.045,0.094,-0.049,0.472,0.296,0.176,0.067,0.12,-0.053,0.124,0.153,-0.029,0.135,0.143,-0.008,0.36,0.457,-0.097,0.556,0.549,0.007,0.444,0.451,-0.007,0.857,0.886,-0.029,0.143,0.114,0.029,0.688,0.638,0.05,0.313,0.362,-0.049
New Orleans Pelicans,"Cunningham, Dante",39.0,40,-1.0,20.0,20,0.0,19.0,20,-1.0,0.513,0.5,0.013,22.4,26.5,-4.1,0.641,0.659,-0.018,0.359,0.341,0.018,0.54,0.554,-0.014,0.09,0.095,-0.005,0.313,0.289,0.024,0.12,0.118,0.002,0.147,0.157,-0.01,0.14,0.144,-0.004,0.45,0.459,-0.009,0.546,0.552,-0.006,0.454,0.448,0.006,0.889,0.881,0.008,0.111,0.119,-0.008,0.642,0.637,0.005,0.358,0.363,-0.005
New Orleans Pelicans,"Davis, Anthony",34.0,40,-6.0,17.0,20,-3.0,17.0,20,-3.0,0.5,0.5,0.0,35.2,18.4,16.8,0.68,0.603,0.077,0.32,0.397,-0.077,0.576,0.501,0.075,0.092,0.094,-0.002,0.27,0.35,-0.08,0.137,0.088,0.049,0.154,0.149,0.005,0.159,0.115,0.044,0.483,0.407,0.076,0.582,0.485,0.097,0.418,0.515,-0.097,0.892,0.875,0.017,0.108,0.125,-0.017,0.656,0.609,0.047,0.344,0.391,-0.047
New Orleans Pelicans,"Diallo, Cheick",22.0,40,-18.0,10.0,20,-10.0,12.0,20,-8.0,0.455,0.5,-0.045,6.7,44.7,-38.0,0.704,0.646,0.058,0.296,0.354,-0.058,0.59,0.544,0.046,0.171,0.087,0.084,0.238,0.305,-0.067,0.048,0.124,-0.076,0.171,0.151,0.02,0.175,0.14,0.035,0.419,0.458,-0.039,0.613,0.544,0.069,0.387,0.456,-0.069,0.76,0.892,-0.132,0.24,0.108,0.132,0.644,0.638,0.006,0.356,0.362,-0.006
New Orleans Pelicans,"Holiday, Jrue",40.0,40,0.0,20.0,20,0.0,20.0,20,0.0,0.5,0.5,0.0,36.6,11.8,24.8,0.661,0.618,0.043,0.339,0.382,-0.043,0.562,0.501,0.061,0.089,0.107,-0.018,0.292,0.327,-0.035,0.131,0.078,0.053,0.147,0.172,-0.025,0.145,0.135,0.01,0.473,0.394,0.079,0.543,0.573,-0.03,0.457,0.427,0.03,0.883,0.891,-0.008,0.117,0.109,0.008,0.63,0.669,-0.039,0.37,0.331,0.039
New Orleans Pelicans,"Jones, Jalen",4.0,40,-36.0,1.0,20,-19.0,3.0,20,-17.0,0.25,0.5,-0.25,4.8,47.9,-43.1,0.615,0.651,-0.036,0.385,0.349,0.036,0.5,0.548,-0.048,0.136,0.092,0.044,0.409,0.299,0.11,0.114,0.119,-0.005,0.091,0.153,-0.062,0.091,0.143,-0.052,0.364,0.456,-0.092,0.455,0.55,-0.095,0.545,0.45,0.095,0.833,0.885,-0.052,0.167,0.115,0.052,0.588,0.639,-0.051,0.412,0.361,0.051
New Orleans Pelicans,"Liggins, DeAndre",1.0,1,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,11.1,36.9,-25.8,0.65,0.509,0.141,0.35,0.491,-0.141,0.909,0.396,0.513,0.545,0.11,0.435,0.0,0.363,-0.363,0.0,0.099,-0.099,0.091,0.242,-0.151,0.0,0.077,-0.077,0.364,0.286,0.078,0.4,0.5,-0.1,0.6,0.5,0.1,0.0,0.818,-0.818,0.0,0.182,-0.182,0.4,0.621,-0.221,0.6,0.379,0.221
New Orleans Pelicans,"Miller, Darius",40.0,40,0.0,20.0,20,0.0,20.0,20,0.0,0.5,0.5,0.0,21.4,27.0,-5.6,0.615,0.678,-0.063,0.385,0.322,0.063,0.496,0.589,-0.093,0.097,0.089,0.008,0.339,0.269,0.07,0.095,0.138,-0.043,0.165,0.142,0.023,0.129,0.153,-0.024,0.399,0.5,-0.101,0.499,0.583,-0.084,0.501,0.417,0.084,0.887,0.882,0.005,0.113,0.118,-0.005,0.62,0.653,-0.033,0.38,0.347,0.033
New Orleans Pelicans,"Moore, E'Twaun",40.0,40,0.0,20.0,20,0.0,20.0,20,0.0,0.5,0.5,0.0,32.3,16.1,16.2,0.661,0.63,0.031,0.339,0.37,-0.031,0.56,0.522,0.038,0.088,0.103,-0.015,0.297,0.306,-0.009,0.124,0.11,0.014,0.143,0.172,-0.029,0.138,0.151,-0.013,0.473,0.419,0.054,0.565,0.514,0.051,0.435,0.486,-0.051,0.884,0.886,-0.002,0.116,0.114,0.002,0.648,0.619,0.029,0.352,0.381,-0.029
New Orleans Pelicans,"Nelson, Jameer",36.0,40,-4.0,19.0,20,-1.0,17.0,20,-3.0,0.528,0.5,0.028,22.2,28.4,-6.2,0.621,0.671,-0.05,0.379,0.329,0.05,0.507,0.575,-0.068,0.101,0.087,0.014,0.328,0.281,0.047,0.087,0.14,-0.053,0.166,0.144,0.022,0.139,0.145,-0.006,0.405,0.488,-0.083,0.562,0.541,0.021,0.438,0.459,-0.021,0.907,0.867,0.04,0.093,0.133,-0.04,0.666,0.621,0.045,0.334,0.379,-0.045
New Orleans Pelicans,"Rondo, Rajon",26.0,40,-14.0,13.0,20,-7.0,13.0,20,-7.0,0.5,0.5,0.0,25.3,31.9,-6.6,0.663,0.644,0.019,0.337,0.356,-0.019,0.574,0.534,0.04,0.1,0.089,0.011,0.299,0.3,-0.001,0.165,0.094,0.071,0.127,0.166,-0.039,0.137,0.145,-0.008,0.473,0.445,0.028,0.585,0.528,0.057,0.415,0.472,-0.057,0.858,0.899,-0.041,0.142,0.101,0.041,0.656,0.629,0.027,0.344,0.371,-0.027
New Orleans Pelicans,"Smith, Josh",3.0,40,-37.0,2.0,20,-18.0,1.0,20,-19.0,0.667,0.5,0.167,3.9,48.1,-44.2,0.577,0.651,-0.074,0.423,0.349,0.074,0.526,0.548,-0.022,0.0,0.093,-0.093,0.158,0.3,-0.142,0.0,0.119,-0.119,0.316,0.152,0.164,0.0,0.143,-0.143,0.526,0.455,0.071,0.2,0.551,-0.351,0.8,0.449,0.351,1.0,0.884,0.116,0.0,0.116,-0.116,0.333,0.64,-0.307,0.667,0.36,0.307
Chicago Bulls,"Arcidiacono, Ryan",1.0,42,-41.0,0.0,15,-15.0,1.0,27,-26.0,0.0,0.357,-0.357,5.3,48.5,-43.2,0.545,0.661,-0.116,0.455,0.339,0.116,0.667,0.548,0.119,0.444,0.151,0.293,0.333,0.316,0.017,0.0,0.101,-0.101,0.0,0.136,-0.136,0.0,0.137,-0.137,0.222,0.397,-0.175,0.0,0.511,-0.511,1.0,0.489,0.511,1.0,0.858,0.142,0.0,0.142,-0.142,0.25,0.607,-0.357,0.75,0.393,0.357
Chicago Bulls,"Blakeney, Antonio",11.0,42,-31.0,1.0,15,-14.0,10.0,27,-17.0,0.091,0.357,-0.266,14.9,44.7,-29.8,0.663,0.661,0.002,0.337,0.339,-0.002,0.529,0.55,-0.021,0.165,0.15,0.015,0.318,0.316,0.002,0.109,0.1,0.009,0.153,0.135,0.018,0.132,0.137,-0.005,0.365,0.399,-0.034,0.389,0.52,-0.131,0.611,0.48,0.131,0.861,0.858,0.003,0.139,0.142,-0.003,0.524,0.613,-0.089,0.476,0.387,0.089
Chicago Bulls,"Dunn, Kris",37.0,42,-5.0,13.0,15,-2.0,24.0,27,-3.0,0.351,0.357,-0.006,29.5,22.6,6.9,0.681,0.638,0.043,0.319,0.362,-0.043,0.571,0.522,0.049,0.16,0.141,0.019,0.301,0.333,-0.032,0.113,0.087,0.026,0.129,0.145,-0.016,0.14,0.133,0.007,0.41,0.381,0.029,0.507,0.514,-0.007,0.493,0.486,0.007,0.845,0.872,-0.027,0.155,0.128,0.027,0.595,0.621,-0.026,0.405,0.379,0.026
Chicago Bulls,"Felder, Kay",14.0,42,-28.0,4.0,15,-11.0,10.0,27,-17.0,0.286,0.357,-0.071,9.6,45.4,-35.8,0.693,0.659,0.034,0.307,0.341,-0.034,0.568,0.547,0.021,0.148,0.152,-0.004,0.292,0.317,-0.025,0.109,0.1,0.009,0.14,0.136,0.004,0.128,0.137,-0.009,0.42,0.395,0.025,0.493,0.511,-0.018,0.507,0.489,0.018,0.96,0.852,0.108,0.04,0.148,-0.108,0.612,0.606,0.006,0.388,0.394,-0.006
Chicago Bulls,"Felicio, Cristiano",25.0,42,-17.0,6.0,15,-9.0,19.0,27,-8.0,0.24,0.357,-0.117,13.5,40.5,-27.0,0.644,0.664,-0.02,0.356,0.336,0.02,0.538,0.55,-0.012,0.175,0.147,0.028,0.345,0.311,0.034,0.104,0.1,0.004,0.117,0.139,-0.022,0.149,0.135,0.014,0.363,0.402,-0.039,0.434,0.522,-0.088,0.566,0.478,0.088,0.873,0.856,0.017,0.127,0.144,-0.017,0.565,0.614,-0.049,0.435,0.386,0.049
Chicago Bulls,"Grant, Jerian",42.0,42,0.0,15.0,15,0.0,27.0,27,0.0,0.357,0.357,0.0,21.8,26.8,-5.0,0.64,0.678,-0.038,0.36,0.322,0.038,0.525,0.566,-0.041,0.143,0.158,-0.015,0.334,0.301,0.033,0.088,0.111,-0.023,0.141,0.132,0.009,0.136,0.137,-0.001,0.382,0.408,-0.026,0.517,0.504,0.013,0.483,0.496,-0.013,0.854,0.862,-0.008,0.146,0.138,0.008,0.617,0.598,0.019,0.383,0.402,-0.019
Chicago Bulls,"Holiday, Justin",41.0,42,-1.0,15.0,15,0.0,26.0,27,-1.0,0.366,0.357,0.009,34.3,15.1,19.2,0.655,0.676,-0.021,0.345,0.324,0.021,0.541,0.565,-0.024,0.151,0.153,-0.002,0.323,0.298,0.025,0.097,0.111,-0.014,0.136,0.137,-0.001,0.134,0.143,-0.009,0.391,0.412,-0.021,0.525,0.473,0.052,0.475,0.527,-0.052,0.861,0.852,0.009,0.139,0.148,-0.009,0.621,0.571,0.05,0.379,0.429,-0.05
Chicago Bulls,"Lopez, Robin",42.0,42,0.0,15.0,15,0.0,27.0,27,0.0,0.357,0.357,0.0,28.5,20.1,8.4,0.671,0.646,0.025,0.329,0.354,-0.025,0.576,0.508,0.068,0.16,0.139,0.021,0.308,0.326,-0.018,0.098,0.104,-0.006,0.115,0.166,-0.051,0.135,0.139,-0.004,0.416,0.369,0.047,0.522,0.49,0.032,0.478,0.51,-0.032,0.846,0.876,-0.03,0.154,0.124,0.03,0.607,0.606,0.001,0.393,0.394,-0.001
Chicago Bulls,"Markkanen, Lauri",39.0,42,-3.0,12.0,15,-3.0,27.0,27,0.0,0.308,0.357,-0.049,30.2,20.6,9.6,0.656,0.668,-0.012,0.344,0.332,0.012,0.538,0.561,-0.023,0.146,0.158,-0.012,0.329,0.298,0.031,0.103,0.098,0.005,0.133,0.141,-0.008,0.132,0.143,-0.011,0.392,0.403,-0.011,0.542,0.468,0.074,0.458,0.532,-0.074,0.845,0.878,-0.033,0.155,0.122,0.033,0.63,0.575,0.055,0.37,0.425,-0.055
Chicago Bulls,"Mirotic, Nikola",17.0,42,-25.0,11.0,15,-4.0,6.0,27,-21.0,0.647,0.357,0.29,25.1,38.5,-13.4,0.674,0.658,0.016,0.326,0.342,-0.016,0.529,0.554,-0.025,0.156,0.15,0.006,0.295,0.322,-0.027,0.084,0.106,-0.022,0.175,0.125,0.05,0.135,0.137,-0.002,0.373,0.404,-0.031,0.494,0.514,-0.02,0.506,0.486,0.02,0.876,0.854,0.022,0.124,0.146,-0.022,0.598,0.609,-0.011,0.402,0.391,0.011
Chicago Bulls,"Nwaba, David",30.0,42,-12.0,14.0,15,-1.0,16.0,27,-11.0,0.467,0.357,0.11,23.1,32.1,-9.0,0.69,0.647,0.043,0.31,0.353,-0.043,0.552,0.546,0.006,0.158,0.148,0.01,0.287,0.331,-0.044,0.112,0.095,0.017,0.161,0.123,0.038,0.14,0.135,0.005,0.394,0.398,-0.004,0.486,0.523,-0.037,0.514,0.477,0.037,0.882,0.847,0.035,0.118,0.153,-0.035,0.588,0.616,-0.028,0.413,0.384,0.029
Chicago Bulls,"Pondexter, Quincy",19.0,42,-23.0,5.0,15,-10.0,14.0,27,-13.0,0.263,0.357,-0.094,9.7,44.2,-34.5,0.655,0.662,-0.007,0.345,0.338,0.007,0.55,0.548,0.002,0.128,0.153,-0.025,0.275,0.319,-0.044,0.119,0.099,0.02,0.174,0.133,0.041,0.15,0.136,0.014,0.422,0.395,0.027,0.478,0.512,-0.034,0.522,0.488,0.034,0.9,0.855,0.045,0.1,0.145,-0.045,0.583,0.608,-0.025,0.417,0.392,0.025
Chicago Bulls,"Portis, Bobby",33.0,42,-9.0,13.0,15,-2.0,20.0,27,-7.0,0.394,0.357,0.037,20.7,32.3,-11.6,0.67,0.657,0.013,0.33,0.343,-0.013,0.547,0.549,-0.002,0.151,0.152,-0.001,0.293,0.328,-0.035,0.111,0.095,0.016,0.16,0.123,0.037,0.144,0.132,0.012,0.396,0.397,-0.001,0.48,0.526,-0.046,0.52,0.474,0.046,0.872,0.851,0.021,0.128,0.149,-0.021,0.583,0.619,-0.036,0.417,0.381,0.036
