球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
哈达迪,四川,广东,2017-03-01,119:97(已结束),1,36.7,0,1,4,11,3,7,4,12,2,0,1,2,5,11,501880
迈克·哈里斯,四川,广东,2017-03-01,119:97(已结束),0,29.7,1,7,4,5,0,0,2,13,3,0,0,2,3,11,500400
王汝恒,四川,广东,2017-03-01,119:97(已结束),0,32.9,3,9,1,2,7,8,0,1,2,1,0,3,3,18,501163
左朕年,四川,广东,2017-03-01,119:97(已结束),0,5.7,0,0,1,1,0,0,0,1,0,1,0,0,0,2,502024
吴楠,四川,广东,2017-03-01,119:97(已结束),0,17.4,1,7,1,1,2,2,1,2,0,1,0,0,2,7,500533
杨越,四川,广东,2017-03-01,119:97(已结束),0,5.9,1,1,2,2,1,1,0,0,0,0,0,0,0,8,501309
陈辰,四川,广东,2017-03-01,119:97(已结束),0,14.5,0,2,1,1,0,0,0,1,1,0,0,0,1,2,502296
蔡晨,四川,广东,2017-03-01,119:97(已结束),0,20.6,0,1,4,9,1,3,2,3,1,0,1,1,1,9,501343
队伍,四川,广东,2017-03-01,119:97(已结束),0,-,0,0,0,0,0,0,3,5,0,0,0,0,0,0,NTe003
刘晓宇,上海,深圳,2017-03-01,95:92(已结束),1,29.3,1,1,5,9,1,2,1,3,3,1,0,1,5,14,100006
曾文鼎,上海,深圳,2017-03-01,95:92(已结束),1,27.1,3,5,1,2,0,2,2,3,2,1,0,2,4,11,501306
翟逸,上海,深圳,2017-03-01,95:92(已结束),1,33.0,0,1,5,12,0,1,4,5,4,1,0,0,3,10,501470
张兆旭,上海,深圳,2017-03-01,95:92(已结束),1,38.1,0,0,4,7,1,1,4,5,0,0,1,2,2,9,501069
弗雷戴特,上海,深圳,2017-03-01,95:92(已结束),1,42.7,3,12,6,10,12,12,4,14,3,2,0,4,3,33,503551
蔡亮,上海,深圳,2017-03-01,95:92(已结束),0,17.2,0,1,0,2,2,2,0,3,0,1,0,1,1,2,500367
葛暘,上海,深圳,2017-03-01,95:92(已结束),0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501168
亚布塞莱,上海,深圳,2017-03-01,95:92(已结束),0,29.3,0,4,4,7,1,2,2,5,1,3,0,1,4,9,503550
卢伟,上海,深圳,2017-03-01,95:92(已结束),0,22.7,1,8,2,3,0,0,2,5,1,1,0,0,2,7,100128
队伍,上海,深圳,2017-03-01,95:92(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,3,0,0,Te009
顾全,深圳,上海,2017-03-01,95:92(已结束),1,38.5,4,6,5,6,0,0,0,3,0,0,0,1,2,22,501176
李慕豪,深圳,上海,2017-03-01,95:92(已结束),1,33.2,0,0,2,5,0,2,4,6,0,1,0,2,3,4,501178
沈梓捷,深圳,上海,2017-03-01,95:92(已结束),1,8.8,0,0,0,1,0,0,0,0,0,0,1,1,1,0,501674
杰里米·帕戈,深圳,上海,2017-03-01,95:92(已结束),1,38.7,1,6,6,10,2,5,0,5,4,3,0,5,3,17,503173
孟铎,深圳,上海,2017-03-01,95:92(已结束),1,13.2,0,3,0,0,0,0,0,0,2,0,0,1,5,0,100111
赵捷,深圳,上海,2017-03-01,95:92(已结束),0,18.8,1,4,0,1,2,2,0,1,1,0,0,1,0,5,500666
何忠勉,深圳,上海,2017-03-01,95:92(已结束),0,25.2,0,0,0,2,2,4,1,8,2,2,0,1,5,2,500665
于德豪,深圳,上海,2017-03-01,95:92(已结束),0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501678
代怀博,深圳,上海,2017-03-01,95:92(已结束),0,20.8,2,3,1,1,2,2,1,2,0,0,0,0,4,10,501413
马齐·兰佩,深圳,上海,2017-03-01,95:92(已结束),0,33.3,2,5,11,16,4,5,2,13,0,0,1,4,2,32,503546
罗汉琛,深圳,上海,2017-03-01,95:92(已结束),0,9.5,0,1,0,0,0,0,2,2,0,1,0,1,0,0,501532
队伍,深圳,上海,2017-03-01,95:92(已结束),0,-,0,0,0,0,0,0,2,5,0,0,0,1,0,0,Te025
吴轲,山东,新疆,2017-03-03,102:108(已结束),1,34.2,2,6,4,4,1,1,3,6,1,1,0,1,4,15,100221
陶汉林,山东,新疆,2017-03-03,102:108(已结束),1,28.4,0,0,7,7,2,4,2,5,1,0,0,1,6,16,500684
丁彦雨航,山东,新疆,2017-03-03,102:108(已结束),1,40.0,1,4,2,12,8,9,2,6,0,2,0,3,2,15,501310
刘冠岑,山东,新疆,2017-03-03,102:108(已结束),1,10.1,0,1,1,1,0,0,1,1,0,0,0,1,2,2,501697
AJ·普莱斯,山东,新疆,2017-03-03,102:108(已结束),1,40.1,3,9,7,13,6,7,2,4,7,4,0,2,4,29,503165
李敬宇,山东,新疆,2017-03-03,102:108(已结束),0,26.4,4,6,1,4,0,0,0,2,2,1,0,3,1,14,500331
贾诚,山东,新疆,2017-03-03,102:108(已结束),0,5.2,0,0,0,1,1,2,0,1,1,1,0,0,3,1,501161
李泓翰,山东,新疆,2017-03-03,102:108(已结束),0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501696
张辉,山东,新疆,2017-03-03,102:108(已结束),0,25.9,0,3,1,2,0,0,2,3,2,1,0,2,3,2,501709
贾森·汤普森,山东,新疆,2017-03-03,102:108(已结束),0,28.2,0,0,3,5,2,2,5,13,3,1,0,0,5,8,503568
队伍,山东,新疆,2017-03-03,102:108(已结束),0,-,0,0,0,0,0,0,3,3,0,0,0,0,0,0,Te006
孙桐林,新疆,山东,2017-03-03,102:108(已结束),1,6.7,0,0,2,2,0,0,0,0,0,0,0,1,1,4,501177
俞长栋,新疆,山东,2017-03-03,102:108(已结束),1,15.4,1,1,2,3,0,0,0,1,0,0,0,0,0,7,501179
西热力江,新疆,山东,2017-03-03,102:108(已结束),1,33.8,2,6,0,0,0,0,0,2,1,1,0,0,3,6,500555
达柳斯·亚当斯,新疆,山东,2017-03-03,102:108(已结束),1,31.0,3,7,3,6,6,6,2,8,8,3,0,6,4,21,503547
可兰白克-马坎,新疆,山东,2017-03-03,102:108(已结束),1,32.9,3,7,1,3,2,2,2,4,0,4,0,0,5,13,501464
李根,新疆,山东,2017-03-03,102:108(已结束),0,32.2,1,4,1,2,3,6,1,3,1,2,0,3,0,8,500536
王子瑞,新疆,山东,2017-03-03,102:108(已结束),0,4.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,501301
孙鸣阳,新疆,山东,2017-03-03,102:108(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501403
周琦,新疆,山东,2017-03-03,102:108(已结束),0,31.7,0,1,4,7,3,4,1,3,1,1,1,2,3,11,501738
安德雷.布拉切,新疆,山东,2017-03-03,102:108(已结束),0,39.6,3,5,6,13,11,15,5,14,5,1,1,4,3,32,502328
罗旭东,新疆,山东,2017-03-03,102:108(已结束),0,12.1,0,0,1,1,4,4,2,3,1,1,0,1,2,6,100072
队伍,新疆,山东,2017-03-03,102:108(已结束),0,-,0,0,0,0,0,0,1,4,0,0,0,0,0,0,Te008
韩德君,辽宁,广厦,2017-03-03,112:106(已结束),1,38.8,0,0,6,8,3,3,6,15,3,1,0,0,1,15,500345
郭艾伦,辽宁,广厦,2017-03-03,112:106(已结束),1,35.5,2,8,7,11,2,3,3,8,2,2,0,4,3,22,501070
刘志轩,辽宁,广厦,2017-03-03,112:106(已结束),1,33.0,3,9,4,4,1,2,1,3,5,1,1,0,1,18,501170
廉明,辽宁,广厦,2017-03-03,112:106(已结束),1,17.9,0,0,0,0,0,0,0,1,0,0,0,2,3,0,501171
莱斯特·哈德森,辽宁,广厦,2017-03-03,112:106(已结束),1,42.0,4,15,6,8,2,3,3,8,9,4,0,3,2,26,501217
赵继伟,辽宁,广厦,2017-03-03,112:106(已结束),0,33.9,4,7,1,3,0,0,2,3,3,2,0,2,4,14,501736
卫猛,辽宁,广厦,2017-03-03,112:106(已结束),0,7.4,0,0,2,3,0,0,0,0,0,0,0,0,2,4,501895
兰多夫,辽宁,广厦,2017-03-03,112:106(已结束),0,27.5,1,6,3,9,4,5,2,5,2,2,0,4,5,13,501557
杨鸣,辽宁,广厦,2017-03-03,112:106(已结束),0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100129
队伍,辽宁,广厦,2017-03-03,112:106(已结束),0,-,0,0,0,0,0,0,5,7,0,0,0,2,0,0,Te011
刘铮,广厦,辽宁,2017-03-03,112:106(已结束),1,35.1,1,6,3,6,0,0,0,4,4,3,1,3,3,9,503536
考特尼·福特森,广厦,辽宁,2017-03-03,112:106(已结束),1,48.0,5,11,7,16,6,6,4,8,7,3,0,3,3,35,503548
孙铭徽,广厦,辽宁,2017-03-03,112:106(已结束),1,6.6,0,1,1,2,0,0,0,1,0,0,1,0,0,2,501747
胡金秋,广厦,辽宁,2017-03-03,112:106(已结束),1,46.7,0,0,9,12,6,6,4,6,1,0,0,0,2,24,502672
王征,广厦,辽宁,2017-03-03,112:106(已结束),1,7.8,0,0,1,1,0,0,0,2,0,0,0,1,2,2,500347
林志杰,广厦,辽宁,2017-03-03,112:106(已结束),0,37.4,2,5,2,4,0,0,0,5,1,0,0,5,4,10,500704
赵岩昊,广厦,辽宁,2017-03-03,112:106(已结束),0,16.4,1,2,3,4,0,0,1,3,0,0,0,1,1,9,501752
苏若禹,广厦,辽宁,2017-03-03,112:106(已结束),0,14.6,0,0,1,2,0,0,3,4,0,0,0,1,3,2,501181
伊莱·霍尔曼,广厦,辽宁,2017-03-03,112:106(已结束),0,24.0,0,0,6,9,1,3,1,4,3,2,2,3,4,13,502309
李京龙,广厦,辽宁,2017-03-03,112:106(已结束),0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501406
队伍,广厦,辽宁,2017-03-03,112:106(已结束),0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Te028
杰里米·帕戈,深圳,上海,2017-03-03,100:93(已结束),1,0.0,0,6,7,15,5,6,0,5,4,1,1,3,5,19,503173
沈梓捷,深圳,上海,2017-03-03,100:93(已结束),1,0.0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,501674
顾全,深圳,上海,2017-03-03,100:93(已结束),1,0.0,3,6,5,10,5,6,2,8,2,1,0,4,4,24,501176
李慕豪,深圳,上海,2017-03-03,100:93(已结束),1,0.0,0,0,3,4,0,1,2,4,3,3,1,2,1,6,501178
何忠勉,深圳,上海,2017-03-03,100:93(已结束),1,0.0,0,1,3,3,0,0,1,3,1,0,1,3,2,6,500665
孟铎,深圳,上海,2017-03-03,100:93(已结束),0,0.0,0,2,0,2,0,0,0,4,0,1,0,0,4,0,100111
马齐·兰佩,深圳,上海,2017-03-03,100:93(已结束),0,0.0,2,3,4,12,5,7,6,15,2,1,0,2,0,19,503546
于德豪,深圳,上海,2017-03-03,100:93(已结束),0,0.0,0,2,3,5,1,2,0,4,1,6,0,4,5,7,501678
罗汉琛,深圳,上海,2017-03-03,100:93(已结束),0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,501532
代怀博,深圳,上海,2017-03-03,100:93(已结束),0,0.0,2,3,5,5,3,4,2,4,0,1,0,1,6,19,501413
赵捷,深圳,上海,2017-03-03,100:93(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500666
队伍,深圳,上海,2017-03-03,100:93(已结束),0,-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Te025
张兆旭,上海,深圳,2017-03-03,100:93(已结束),1,0.0,0,0,6,8,2,4,2,6,0,2,1,2,3,14,501069
曾文鼎,上海,深圳,2017-03-03,100:93(已结束),1,0.0,2,3,0,2,0,0,0,6,0,0,0,2,6,6,501306
翟逸,上海,深圳,2017-03-03,100:93(已结束),1,0.0,1,1,3,6,1,4,0,4,2,1,0,1,2,10,501470
刘晓宇,上海,深圳,2017-03-03,100:93(已结束),1,-8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501882
弗雷戴特,上海,深圳,2017-03-03,100:93(已结束),1,0.0,6,13,7,16,7,8,2,9,4,2,0,7,3,39,503551
唐子豪,上海,深圳,2017-03-03,100:93(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503537
蔡亮,上海,深圳,2017-03-03,100:93(已结束),0,0.0,1,1,0,2,4,6,1,6,0,1,0,2,3,7,500367
亚布塞莱,上海,深圳,2017-03-03,100:93(已结束),0,0.0,0,1,0,0,5,6,1,3,1,0,0,2,3,5,503550
卢伟,上海,深圳,2017-03-03,100:93(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100128
葛暘,上海,深圳,2017-03-03,100:93(已结束),0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,501168
鞠鹏,上海,深圳,2017-03-03,100:93(已结束),0,0.0,0,0,1,2,1,4,2,2,0,1,0,0,2,3,101765
刘晓宇,上海,深圳,2017-03-03,100:93(已结束),0,0.0,1,8,3,6,0,1,0,3,2,1,0,4,5,9,100006
队伍,上海,深圳,2017-03-03,100:93(已结束),0,-,0,0,0,0,0,0,2,6,0,0,0,0,0,0,Te009
刘晓宇,上海,深圳,2017-03-05,95:102(已结束),1,51.9,1,7,0,5,1,2,1,4,3,2,1,1,3,4,100006
张兆旭,上海,深圳,2017-03-05,95:102(已结束),1,42.0,0,0,7,7,0,2,4,9,0,1,2,2,4,14,501069
曾文鼎,上海,深圳,2017-03-05,95:102(已结束),1,33.2,0,3,0,0,1,2,1,7,2,2,0,1,5,1,501306
翟逸,上海,深圳,2017-03-05,95:102(已结束),1,22.0,2,2,0,2,0,2,1,1,3,0,0,0,4,6,501470
弗雷戴特,上海,深圳,2017-03-05,95:102(已结束),1,50.5,2,12,12,20,20,20,2,10,2,0,0,2,3,50,503551
鞠鹏,上海,深圳,2017-03-05,95:102(已结束),0,4.4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,101765
蔡亮,上海,深圳,2017-03-05,95:102(已结束),0,31.1,2,5,2,4,0,1,3,7,1,0,0,1,4,10,500367
葛暘,上海,深圳,2017-03-05,95:102(已结束),0,3.6,1,3,0,0,0,0,0,0,0,0,0,0,1,3,501168
亚布塞莱,上海,深圳,2017-03-05,95:102(已结束),0,26.5,1,8,2,5,0,2,4,11,1,2,2,5,1,7,503550
队伍,上海,深圳,2017-03-05,95:102(已结束),0,-,0,0,0,0,0,0,1,7,0,0,0,0,0,0,Te009
何忠勉,深圳,上海,2017-03-05,95:102(已结束),1,27.4,0,1,1,2,0,2,1,3,2,2,0,0,5,2,500665
顾全,深圳,上海,2017-03-05,95:102(已结束),1,41.7,2,4,1,8,5,6,4,9,0,2,0,1,5,13,501176
李慕豪,深圳,上海,2017-03-05,95:102(已结束),1,36.0,0,0,5,7,3,4,7,14,0,2,0,1,2,13,501178
沈梓捷,深圳,上海,2017-03-05,95:102(已结束),1,2.8,0,0,1,2,0,0,0,0,0,0,0,1,1,2,501674
杰里米·帕戈,深圳,上海,2017-03-05,95:102(已结束),1,38.1,2,7,6,18,2,7,2,12,5,2,1,4,2,20,503173
孟铎,深圳,上海,2017-03-05,95:102(已结束),0,42.9,3,7,3,7,6,8,3,6,3,0,0,1,2,21,100111
代怀博,深圳,上海,2017-03-05,95:102(已结束),0,21.5,0,2,0,0,1,2,0,1,0,0,0,0,2,1,501413
于德豪,深圳,上海,2017-03-05,95:102(已结束),0,15.8,0,1,1,2,0,0,0,1,1,1,0,0,5,2,501678
马齐·兰佩,深圳,上海,2017-03-05,95:102(已结束),0,38.9,2,5,10,21,2,5,5,15,5,1,0,1,1,28,503546
队伍,深圳,上海,2017-03-05,95:102(已结束),0,-,0,0,0,0,0,0,2,6,0,0,0,1,0,0,Te025
西热力江,新疆,辽宁,2017-03-10,118:93(已结束),1,34.5,2,6,1,1,0,0,3,7,2,1,0,0,5,8,500555
俞长栋,新疆,辽宁,2017-03-10,118:93(已结束),1,22.0,1,3,1,1,2,2,2,3,0,0,1,0,2,7,501179
可兰白克-马坎,新疆,辽宁,2017-03-10,118:93(已结束),1,23.0,2,5,1,2,0,0,0,1,2,0,1,0,3,8,501464
周琦,新疆,辽宁,2017-03-10,118:93(已结束),1,33.3,2,3,2,5,7,10,3,12,0,1,2,1,1,17,501738
达柳斯·亚当斯,新疆,辽宁,2017-03-10,118:93(已结束),1,41.2,5,10,11,16,6,6,1,6,8,5,0,8,0,43,503547
孙桐林,新疆,辽宁,2017-03-10,118:93(已结束),0,11.4,0,0,1,2,0,0,1,3,0,2,0,0,2,2,501177
孙鸣阳,新疆,辽宁,2017-03-10,118:93(已结束),0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501403
阿不都沙拉木,新疆,辽宁,2017-03-10,118:93(已结束),0,1.6,0,0,1,1,0,0,0,0,0,0,0,1,0,2,501983
王子瑞,新疆,辽宁,2017-03-10,118:93(已结束),0,4.7,0,0,2,2,0,0,0,0,1,0,0,3,0,4,501301
李根,新疆,辽宁,2017-03-10,118:93(已结束),0,31.7,3,5,2,3,2,4,0,1,3,1,0,0,4,15,500536
罗旭东,新疆,辽宁,2017-03-10,118:93(已结束),0,7.4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,100072
安德雷.布拉切,新疆,辽宁,2017-03-10,118:93(已结束),0,27.8,2,5,1,3,4,4,1,8,4,1,1,2,1,12,502328
莱斯特·哈德森,辽宁,新疆,2017-03-10,118:93(已结束),1,42.4,6,9,3,4,4,5,2,6,3,3,1,1,4,28,501217
郭艾伦,辽宁,新疆,2017-03-10,118:93(已结束),1,32.4,1,3,6,14,2,3,1,3,4,2,0,1,2,17,501070
刘志轩,辽宁,新疆,2017-03-10,118:93(已结束),1,29.5,1,2,0,1,2,2,1,3,2,0,0,2,1,5,501170
廉明,辽宁,新疆,2017-03-10,118:93(已结束),1,21.4,0,1,1,2,0,0,0,2,0,1,0,1,4,2,501171
韩德君,辽宁,新疆,2017-03-10,118:93(已结束),1,39.4,0,0,1,5,4,6,3,14,3,2,0,5,3,6,500345
卫猛,辽宁,新疆,2017-03-10,118:93(已结束),0,6.5,0,0,2,3,1,2,0,0,0,0,0,0,1,5,501895
杨鸣,辽宁,新疆,2017-03-10,118:93(已结束),0,5.9,0,0,1,1,0,0,0,0,0,0,0,1,1,2,100129
郭旭,辽宁,新疆,2017-03-10,118:93(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501727
兰多夫,辽宁,新疆,2017-03-10,118:93(已结束),0,28.8,0,3,7,10,4,10,2,6,1,1,2,4,4,18,501557
赵继伟,辽宁,新疆,2017-03-10,118:93(已结束),0,33.9,2,5,2,3,0,0,0,1,2,1,0,5,4,10,501736
队伍,辽宁,新疆,2017-03-10,118:93(已结束),0,-,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Te011
易建联,广东,深圳,2017-03-10,130:113(已结束),1,29.0,4,5,5,10,2,2,0,6,0,2,0,5,0,24,100004
周鹏,广东,深圳,2017-03-10,130:113(已结束),1,40.5,2,5,6,11,1,1,0,5,2,1,0,0,3,19,100007
任骏飞,广东,深圳,2017-03-10,130:113(已结束),1,18.5,0,1,2,3,0,0,1,2,3,2,1,2,5,4,500672
多纳德·斯隆,广东,深圳,2017-03-10,130:113(已结束),1,41.2,5,7,5,9,4,5,0,4,12,3,0,0,3,29,501573
赵睿,广东,深圳,2017-03-10,130:113(已结束),1,23.7,0,1,2,5,3,5,1,2,3,1,0,0,4,7,501938
周湛东,广东,深圳,2017-03-10,130:113(已结束),0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501893
高尚,广东,深圳,2017-03-10,130:113(已结束),0,6.7,0,1,1,1,0,0,0,0,0,1,0,0,1,2,501401
布泽尔,广东,深圳,2017-03-10,130:113(已结束),0,29.6,0,0,7,13,4,6,2,6,0,0,0,1,3,18,503552
陈江华,广东,深圳,2017-03-10,130:113(已结束),0,14.4,0,0,1,1,4,4,1,4,2,0,0,0,2,6,100002
朱芳雨,广东,深圳,2017-03-10,130:113(已结束),0,24.9,5,7,0,0,0,0,0,5,1,0,0,1,5,15,100003
董瀚麟,广东,深圳,2017-03-10,130:113(已结束),0,10.4,0,0,2,2,2,2,1,1,1,1,0,1,4,6,500539
队伍,广东,深圳,2017-03-10,130:113(已结束),0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Te007
杰里米·帕戈,深圳,广东,2017-03-10,130:113(已结束),1,34.0,0,4,9,15,3,5,1,8,4,0,0,3,4,21,503173
沈梓捷,深圳,广东,2017-03-10,130:113(已结束),1,7.4,0,0,1,2,0,0,0,0,1,0,1,0,1,2,501674
顾全,深圳,广东,2017-03-10,130:113(已结束),1,28.0,2,8,5,7,2,3,3,5,2,1,0,1,3,18,501176
李慕豪,深圳,广东,2017-03-10,130:113(已结束),1,26.0,0,0,1,2,0,0,2,2,2,0,2,3,3,2,501178
何忠勉,深圳,广东,2017-03-10,130:113(已结束),1,13.5,0,3,1,1,2,4,0,1,1,0,0,1,2,4,500665
孟铎,深圳,广东,2017-03-10,130:113(已结束),0,28.6,3,7,0,1,2,4,1,4,3,1,0,0,4,11,100111
赵捷,深圳,广东,2017-03-10,130:113(已结束),0,25.9,3,5,2,3,0,0,0,1,1,0,1,0,1,13,500666
代怀博,深圳,广东,2017-03-10,130:113(已结束),0,24.6,1,2,4,7,1,2,2,2,1,0,0,0,3,12,501413
罗汉琛,深圳,广东,2017-03-10,130:113(已结束),0,12.2,1,1,1,3,0,0,0,0,0,0,0,1,1,5,501532
马齐·兰佩,深圳,广东,2017-03-10,130:113(已结束),0,38.0,0,2,10,15,5,5,5,17,4,4,0,4,3,25,503546
于德豪,深圳,广东,2017-03-10,130:113(已结束),0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501678
队伍,深圳,广东,2017-03-10,130:113(已结束),0,-,0,0,0,0,0,0,0,1,0,0,0,3,0,0,Te025
西热力江,新疆,辽宁,2017-03-12,102:90(已结束),1,45.2,5,9,1,2,0,1,3,6,2,4,1,2,3,17,500555
俞长栋,新疆,辽宁,2017-03-12,102:90(已结束),1,13.7,0,1,0,0,1,2,3,4,0,2,0,2,1,1,501179
可兰白克-马坎,新疆,辽宁,2017-03-12,102:90(已结束),1,19.3,0,0,2,2,1,2,1,1,1,0,0,2,3,5,501464
周琦,新疆,辽宁,2017-03-12,102:90(已结束),1,40.7,0,1,6,9,7,11,6,13,1,0,2,6,2,19,501738
达柳斯·亚当斯,新疆,辽宁,2017-03-12,102:90(已结束),1,34.5,0,6,4,11,0,0,2,6,6,2,0,3,1,8,503547
安德雷.布拉切,新疆,辽宁,2017-03-12,102:90(已结束),0,37.4,2,5,10,17,3,5,0,13,5,1,1,4,3,29,502328
李根,新疆,辽宁,2017-03-12,102:90(已结束),0,33.0,4,6,2,4,4,6,1,3,3,1,0,1,5,20,500536
罗旭东,新疆,辽宁,2017-03-12,102:90(已结束),0,11.0,0,1,1,2,1,2,1,1,0,3,0,0,1,3,100072
孙桐林,新疆,辽宁,2017-03-12,102:90(已结束),0,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,501177
王子瑞,新疆,辽宁,2017-03-12,102:90(已结束),0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,501301
队伍,新疆,辽宁,2017-03-12,102:90(已结束),0,-,0,0,0,0,0,0,0,2,0,0,0,1,0,0,Te008
莱斯特·哈德森,辽宁,新疆,2017-03-12,102:90(已结束),1,46.7,3,13,6,10,0,0,0,7,5,4,1,4,2,21,501217
郭艾伦,辽宁,新疆,2017-03-12,102:90(已结束),1,40.6,1,4,6,10,4,5,0,2,4,3,0,5,5,19,501070
刘志轩,辽宁,新疆,2017-03-12,102:90(已结束),1,29.0,2,2,1,1,0,0,0,1,2,2,0,4,2,8,501170
廉明,辽宁,新疆,2017-03-12,102:90(已结束),1,13.6,0,0,2,5,0,0,1,1,0,0,0,0,4,4,501171
韩德君,辽宁,新疆,2017-03-12,102:90(已结束),1,43.1,0,0,7,12,4,4,3,8,1,2,0,3,4,18,500345
杨鸣,辽宁,新疆,2017-03-12,102:90(已结束),0,3.7,0,0,0,2,0,0,2,2,1,0,0,0,0,0,100129
卫猛,辽宁,新疆,2017-03-12,102:90(已结束),0,7.7,0,0,0,1,0,0,0,0,0,0,1,0,3,0,501895
兰多夫,辽宁,新疆,2017-03-12,102:90(已结束),0,25.3,1,4,2,5,1,2,1,9,0,2,0,3,1,8,501557
赵继伟,辽宁,新疆,2017-03-12,102:90(已结束),0,30.3,2,5,3,3,0,0,0,5,2,2,0,1,5,12,501736
队伍,辽宁,新疆,2017-03-12,102:90(已结束),0,-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Te011
易建联,广东,深圳,2017-03-12,98:88(已结束),1,21.3,2,5,3,8,1,1,2,8,0,0,1,0,0,13,100004
周鹏,广东,深圳,2017-03-12,98:88(已结束),1,43.8,3,7,4,9,5,7,2,6,2,1,1,3,5,22,100007
多纳德·斯隆,广东,深圳,2017-03-12,98:88(已结束),1,43.9,2,8,8,15,6,6,1,12,9,0,0,4,3,28,501573
赵睿,广东,深圳,2017-03-12,98:88(已结束),1,28.2,0,0,4,5,0,0,0,0,1,2,0,2,4,8,501938
任骏飞,广东,深圳,2017-03-12,98:88(已结束),1,15.2,0,0,0,0,0,2,0,1,1,0,0,0,5,0,500672
高尚,广东,深圳,2017-03-12,98:88(已结束),0,3.7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,501401
朱芳雨,广东,深圳,2017-03-12,98:88(已结束),0,25.4,3,7,1,2,0,0,1,3,1,0,0,1,2,11,100003
布泽尔,广东,深圳,2017-03-12,98:88(已结束),0,26.7,0,0,7,17,2,2,7,14,1,1,0,1,5,16,503552
陈江华,广东,深圳,2017-03-12,98:88(已结束),0,11.4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,100002
董瀚麟,广东,深圳,2017-03-12,98:88(已结束),0,12.0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,500539
周湛东,广东,深圳,2017-03-12,98:88(已结束),0,8.6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,501893
队伍,广东,深圳,2017-03-12,98:88(已结束),0,-,0,0,0,0,0,0,1,4,0,0,0,0,0,0,Te007
顾全,深圳,广东,2017-03-12,98:88(已结束),1,35.5,2,6,1,3,4,4,1,6,2,0,0,2,4,12,501176
李慕豪,深圳,广东,2017-03-12,98:88(已结束),1,38.6,0,0,7,8,6,12,6,11,1,0,1,1,2,20,501178
罗汉琛,深圳,广东,2017-03-12,98:88(已结束),1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,501532
马齐·兰佩,深圳,广东,2017-03-12,98:88(已结束),1,37.5,2,3,5,14,3,6,2,12,1,2,0,1,1,19,503546
孟铎,深圳,广东,2017-03-12,98:88(已结束),1,23.6,0,3,0,1,0,0,0,1,1,1,0,1,6,0,100111
赵捷,深圳,广东,2017-03-12,98:88(已结束),0,20.2,2,5,0,1,0,0,1,3,1,1,0,1,0,6,500666
代怀博,深圳,广东,2017-03-12,98:88(已结束),0,13.5,1,2,1,1,1,2,0,1,0,0,1,3,1,6,501413
杨林袆,深圳,广东,2017-03-12,98:88(已结束),0,3.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,501676
杰里米·帕戈,深圳,广东,2017-03-12,98:88(已结束),0,34.5,1,5,8,18,4,7,0,4,4,0,0,0,4,23,503173
何忠勉,深圳,广东,2017-03-12,98:88(已结束),0,23.2,0,2,0,1,2,4,0,3,1,3,0,0,2,2,500665
队伍,深圳,广东,2017-03-12,98:88(已结束),0,-,0,0,0,0,0,0,0,3,0,0,0,2,0,0,Te025
