球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
萨林杰,深圳,山西,2018-01-24,127:120(已结束),1,42.7,2,5,11,18,13,16,3,21,6,0,2,2,3,41,603197
于德豪,深圳,山西,2018-01-24,127:120(已结束),1,16.5,1,2,0,1,0,0,3,5,3,1,0,2,3,3,501678
泰瑞斯·莱斯,深圳,山西,2018-01-24,127:120(已结束),0,26.3,1,7,1,6,2,2,0,1,5,3,0,1,2,7,603229
白昊天,深圳,山西,2018-01-24,127:120(已结束),0,6.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,603174
卢艺文,深圳,山西,2018-01-24,127:120(已结束),0,9.2,0,1,0,1,0,0,0,1,1,0,1,1,1,0,501672
沈梓捷,深圳,山西,2018-01-24,127:120(已结束),0,17.9,0,0,4,5,0,1,3,5,0,0,0,0,5,8,501674
何忠勉,深圳,山西,2018-01-24,127:120(已结束),0,8.6,0,0,0,1,1,2,0,1,0,0,0,1,2,1,500665
王征,北控,辽宁,2018-01-24,90:116(已结束),1,16.9,0,0,2,6,1,2,2,4,0,0,0,1,1,5,500347
滕贺麒,北控,辽宁,2018-01-24,90:116(已结束),1,10.4,0,0,1,2,4,6,0,0,2,0,0,0,0,6,501933
赛义德·阿巴斯,北控,辽宁,2018-01-24,90:116(已结束),1,17.1,1,4,0,2,0,0,2,3,1,1,0,4,2,3,500715
斯蒂芬·马布里,北控,辽宁,2018-01-24,90:116(已结束),1,30.8,0,1,5,8,1,2,0,2,3,0,0,2,1,11,500733
杨敬敏,北控,辽宁,2018-01-24,90:116(已结束),1,39.0,2,8,4,7,3,4,0,4,3,3,0,1,2,17,501463
许梦君,北控,辽宁,2018-01-24,90:116(已结束),0,14.4,2,5,0,1,0,0,0,0,0,0,0,1,0,6,603189
杨庚霖,北控,辽宁,2018-01-24,90:116(已结束),0,6.5,0,0,0,0,0,2,1,2,0,0,0,0,1,0,100039
于澍龙,北控,辽宁,2018-01-24,90:116(已结束),0,19.6,0,1,0,1,0,0,0,0,1,0,0,0,3,0,500525
兰多夫,北控,辽宁,2018-01-24,90:116(已结束),0,37.8,2,6,7,11,6,9,2,12,1,2,0,1,1,26,501557
李雪松,北控,辽宁,2018-01-24,90:116(已结束),0,15.7,0,2,3,4,0,0,1,2,0,1,0,2,2,6,501016
于梁,北控,辽宁,2018-01-24,90:116(已结束),0,24.0,2,3,1,1,0,0,0,1,1,0,0,1,1,8,100015
贺希宁,北控,辽宁,2018-01-24,90:116(已结束),0,7.9,0,0,1,1,0,0,1,1,1,0,0,3,0,2,501994
韩德君,辽宁,北控,2018-01-24,90:116(已结束),1,17.1,0,1,4,6,2,2,2,10,0,0,0,3,3,10,500345
李晓旭,辽宁,北控,2018-01-24,90:116(已结束),1,29.9,1,3,5,8,0,0,4,10,2,0,1,0,4,13,100130
刘志轩,辽宁,北控,2018-01-24,90:116(已结束),1,28.7,1,4,0,0,0,0,0,2,2,1,0,0,2,3,501170
莱斯特·哈德森,辽宁,北控,2018-01-24,90:116(已结束),1,30.8,3,5,6,10,3,3,0,2,0,3,0,0,2,24,501217
郭艾伦,辽宁,北控,2018-01-24,90:116(已结束),1,28.9,2,6,4,6,4,4,1,4,4,0,0,1,2,18,501070
杨鸣,辽宁,北控,2018-01-24,90:116(已结束),0,5.6,0,0,1,1,0,0,0,0,3,0,0,2,1,2,100129
钟诚,辽宁,北控,2018-01-24,90:116(已结束),0,15.0,0,1,1,1,0,0,0,1,1,0,0,0,3,2,500523
巴斯,辽宁,北控,2018-01-24,90:116(已结束),0,34.1,0,1,11,16,4,4,3,8,2,2,1,4,4,26,603149
赵继伟,辽宁,北控,2018-01-24,90:116(已结束),0,25.1,3,4,1,1,1,2,0,3,9,3,0,2,3,12,501736
贺天举,辽宁,北控,2018-01-24,90:116(已结束),0,4.5,0,0,2,2,0,0,0,0,0,0,0,0,0,4,500678
丛明晨,辽宁,北控,2018-01-24,90:116(已结束),0,20.4,0,5,1,1,0,0,0,1,3,2,0,0,1,2,501739
林志杰,广厦,上海,2018-01-24,113:105(已结束),1,45.6,3,8,3,5,0,0,1,1,4,0,0,3,1,15,500704
苏若禹,广厦,上海,2018-01-24,113:105(已结束),1,26.7,0,0,6,8,0,0,1,7,1,1,1,1,1,12,501181
胡金秋,广厦,上海,2018-01-24,113:105(已结束),1,42.6,0,0,12,19,2,2,4,12,0,0,0,3,4,26,502672
考特尼·福特森,广厦,上海,2018-01-24,113:105(已结束),1,47.4,4,9,6,17,11,13,5,12,12,4,0,6,3,35,503548
刘铮,广厦,上海,2018-01-24,113:105(已结束),1,18.1,3,3,0,2,0,0,3,4,0,2,0,3,6,9,503536
赵岩昊,广厦,上海,2018-01-24,113:105(已结束),0,6.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,501752
李京龙,广厦,上海,2018-01-24,113:105(已结束),0,4.8,0,2,0,0,0,0,0,0,0,0,0,0,2,0,501406
孙铭徽,广厦,上海,2018-01-24,113:105(已结束),0,22.1,1,3,0,1,0,0,1,2,0,1,0,0,2,3,501747
博洛西斯,广厦,上海,2018-01-24,113:105(已结束),0,24.6,2,5,2,4,3,4,1,14,3,2,1,3,0,13,603162
赵天熠,广厦,上海,2018-01-24,113:105(已结束),0,2.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,501408
张兆旭,上海,广厦,2018-01-24,113:105(已结束),1,40.5,0,0,4,7,6,8,3,7,0,1,7,1,5,14,501069
曾文鼎,上海,广厦,2018-01-24,113:105(已结束),1,12.9,0,3,0,0,0,0,0,2,1,0,0,0,1,0,501306
翟逸,上海,广厦,2018-01-24,113:105(已结束),1,22.1,0,0,0,2,1,2,2,3,0,1,0,2,3,1,501470
弗雷戴特,上海,广厦,2018-01-24,113:105(已结束),1,45.6,5,13,10,17,3,3,0,7,6,1,0,3,2,38,503551
罗汉琛,上海,广厦,2018-01-24,113:105(已结束),1,35.9,1,2,3,4,4,5,2,4,3,3,0,3,4,13,501532
卢伟,上海,广厦,2018-01-24,113:105(已结束),0,25.6,0,3,1,4,1,2,2,3,1,1,0,2,0,3,100128
明纳拉斯,上海,广厦,2018-01-24,113:105(已结束),0,26.5,1,7,12,18,6,7,0,5,0,1,1,2,2,33,603168
蔡亮,上海,广厦,2018-01-24,113:105(已结束),0,14.9,0,1,1,1,0,0,1,2,0,3,0,2,3,2,500367
董瀚麟,上海,广厦,2018-01-24,113:105(已结束),0,16.2,0,0,0,0,1,2,0,1,0,0,0,0,2,1,500539
王哲林,福建,浙江,2018-01-24,117:124(已结束),1,41.1,0,0,5,11,4,5,2,8,2,0,2,0,5,14,501537
迈克·哈里斯,福建,浙江,2018-01-24,117:124(已结束),1,21.2,0,2,1,2,3,3,0,7,1,2,1,2,2,5,500400
赵泰隆,福建,浙江,2018-01-24,117:124(已结束),1,43.2,2,8,3,6,5,5,0,0,0,0,0,0,3,17,500382
陈林坚,福建,浙江,2018-01-24,117:124(已结束),1,28.5,1,4,1,3,0,0,0,3,1,1,0,1,3,5,501476
李江淮,福建,浙江,2018-01-24,117:124(已结束),1,30.8,0,1,5,8,3,4,6,7,2,1,1,2,2,13,503541
黄毅超,福建,浙江,2018-01-24,117:124(已结束),0,8.6,0,0,0,0,0,0,1,1,0,0,0,0,2,0,502311
孙喆,福建,浙江,2018-01-24,117:124(已结束),0,25.6,0,0,1,1,0,0,0,2,0,0,1,0,4,2,500441
拉斯·史密斯,福建,浙江,2018-01-24,117:124(已结束),0,41.1,3,10,17,31,18,24,5,15,3,2,0,5,4,61,603203
张大宇,浙江,福建,2018-01-24,117:124(已结束),1,25.3,0,0,1,9,2,2,2,4,0,1,0,0,3,4,100085
张永鹏,浙江,福建,2018-01-24,117:124(已结束),1,22.0,0,0,1,3,1,2,1,4,0,0,0,1,2,3,500352
索尼·威姆斯,浙江,福建,2018-01-24,117:124(已结束),1,31.1,2,5,11,21,5,6,2,6,7,1,0,3,2,33,603125
吴前,浙江,福建,2018-01-24,117:124(已结束),1,46.8,6,12,4,7,6,7,0,5,3,1,0,2,3,32,501409
陆文博,浙江,福建,2018-01-24,117:124(已结束),1,31.2,0,1,2,4,0,0,4,4,2,0,1,0,3,4,502731
贾内尔·斯托克斯,浙江,福建,2018-01-24,117:124(已结束),0,40.9,1,1,17,27,7,10,8,22,2,1,1,1,2,44,603121
程帅彭,浙江,福建,2018-01-24,117:124(已结束),0,14.5,0,3,0,0,0,0,1,2,0,1,1,1,4,0,603118
付磊,浙江,福建,2018-01-24,117:124(已结束),0,8.7,0,1,1,1,2,2,0,0,0,0,0,0,2,4,502029
江凯,浙江,福建,2018-01-24,117:124(已结束),0,19.7,0,0,0,0,0,0,0,1,0,0,0,1,3,0,501539
苏伟,青岛,四川,2018-01-25,121:100(已结束),1,36.8,0,0,5,9,1,3,2,5,2,0,0,2,5,11,101763
刘书楠,青岛,四川,2018-01-25,121:100(已结束),1,16.5,0,0,2,3,0,0,0,1,0,2,0,1,2,4,500531
王庆明,青岛,四川,2018-01-25,121:100(已结束),1,18.6,0,0,3,4,0,0,0,2,2,0,0,0,3,6,501485
张骋宇,青岛,四川,2018-01-25,121:100(已结束),1,38.7,1,3,6,9,0,0,1,2,5,1,0,2,2,15,500660
吉布森,青岛,四川,2018-01-25,121:100(已结束),1,38.3,10,16,5,16,6,7,1,8,6,2,0,3,5,46,603142
詹姆斯·梅斯,青岛,四川,2018-01-25,121:100(已结束),0,30.6,3,5,4,9,5,8,2,8,4,3,0,2,4,22,500706
许家晗,青岛,四川,2018-01-25,121:100(已结束),0,10.3,0,0,1,1,2,2,0,0,0,1,0,0,0,4,501308
张涵钧,青岛,四川,2018-01-25,121:100(已结束),0,4.3,0,0,1,2,0,0,0,1,0,0,0,0,2,2,501472
孙杰,青岛,四川,2018-01-25,121:100(已结束),0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100213
丁皓然,青岛,四川,2018-01-25,121:100(已结束),0,1.9,0,0,1,1,0,0,0,0,0,0,0,0,0,2,501981
田嘉夫,青岛,四川,2018-01-25,121:100(已结束),0,8.2,1,2,0,0,0,0,0,2,0,0,0,1,0,3,501382
刁成灏,青岛,四川,2018-01-25,121:100(已结束),0,31.5,0,0,2,2,2,4,1,5,1,4,0,0,4,6,501695
哈达迪,四川,青岛,2018-01-25,121:100(已结束),1,32.9,0,0,5,8,4,5,1,6,2,1,1,7,5,14,501880
陈辰,四川,青岛,2018-01-25,121:100(已结束),1,17.2,0,2,1,4,0,0,2,4,0,2,0,1,0,2,502296
左朕年,四川,青岛,2018-01-25,121:100(已结束),1,41.6,1,5,3,6,2,2,2,3,1,0,0,3,3,11,502024
黄荣奇,四川,青岛,2018-01-25,121:100(已结束),1,23.6,1,2,1,4,0,0,1,2,0,1,0,3,2,5,603156
刘炜,四川,青岛,2018-01-25,121:100(已结束),1,31.8,1,1,4,8,4,4,1,5,3,0,0,2,0,15,100060
陈晓东,四川,青岛,2018-01-25,121:100(已结束),0,3.1,0,0,1,1,2,2,0,0,0,0,0,0,1,4,100214
艾克·迪奥古,四川,青岛,2018-01-25,121:100(已结束),0,37.2,4,7,4,8,12,13,2,16,0,1,0,2,0,32,501362
杨越,四川,青岛,2018-01-25,121:100(已结束),0,28.7,1,3,1,6,1,2,0,1,1,1,0,1,4,6,501309
李柯七,四川,青岛,2018-01-25,121:100(已结束),0,12.0,0,0,1,2,3,6,1,3,2,1,0,0,3,5,502004
侯天一,四川,青岛,2018-01-25,121:100(已结束),0,12.0,0,0,3,3,0,0,2,3,0,0,0,1,2,6,502010
吴轲,山东,新疆,2018-01-25,116:105(已结束),1,25.2,0,2,2,10,0,0,3,5,1,0,2,2,3,4,100221
陶汉林,山东,新疆,2018-01-25,116:105(已结束),1,30.9,0,0,10,11,0,0,6,10,1,0,1,1,4,20,500684
丁彦雨航,山东,新疆,2018-01-25,116:105(已结束),1,38.9,2,7,5,8,2,3,1,5,3,2,0,3,3,18,501310
睢冉,山东,新疆,2018-01-25,116:105(已结束),1,7.9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,500532
泰·劳森,山东,新疆,2018-01-25,116:105(已结束),1,43.9,4,6,9,14,8,9,2,8,5,3,0,1,2,38,603146
张春军,山东,新疆,2018-01-25,116:105(已结束),0,35.7,0,4,3,5,0,0,8,14,8,2,0,1,3,6,501156
张辉,山东,新疆,2018-01-25,116:105(已结束),0,9.4,0,2,0,1,0,0,0,1,0,0,0,0,2,0,501709
王汝恒,山东,新疆,2018-01-25,116:105(已结束),0,10.0,1,1,1,1,2,2,0,0,0,2,0,2,1,7,501163
莫泰尤纳斯,山东,新疆,2018-01-25,116:105(已结束),0,28.1,0,3,9,16,3,4,1,10,2,0,0,1,3,21,603144
贾诚,山东,新疆,2018-01-25,116:105(已结束),0,10.2,0,0,1,2,0,0,0,2,2,0,0,1,2,2,501161
孙桐林,新疆,山东,2018-01-25,116:105(已结束),1,25.3,0,0,2,3,1,2,3,5,4,1,0,1,4,5,501177
俞长栋,新疆,山东,2018-01-25,116:105(已结束),1,29.6,2,4,3,6,1,1,2,4,0,1,0,0,3,13,501179
可兰白克·马坎,新疆,山东,2018-01-25,116:105(已结束),1,26.8,0,2,3,5,0,0,2,7,1,1,0,2,1,6,600301
西热力江,新疆,山东,2018-01-25,116:105(已结束),1,32.4,2,11,0,0,0,0,0,1,6,0,0,0,1,6,500555
达柳斯·亚当斯,新疆,山东,2018-01-25,116:105(已结束),1,46.0,6,18,7,11,9,9,0,3,11,3,0,2,3,41,503547
孙鸣阳,新疆,山东,2018-01-25,116:105(已结束),0,12.0,0,0,1,2,1,2,0,2,0,0,0,1,0,3,501403
李学林,新疆,山东,2018-01-25,116:105(已结束),0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501212
奥古斯托·利马,新疆,山东,2018-01-25,116:105(已结束),0,22.7,0,0,4,8,2,3,6,10,0,0,0,2,5,10,603208
李根,新疆,山东,2018-01-25,116:105(已结束),0,25.4,2,7,2,3,0,0,1,4,0,0,0,3,2,10,500536
阿不都沙拉木,新疆,山东,2018-01-25,116:105(已结束),0,15.6,1,2,2,3,4,4,0,5,0,0,0,2,1,11,501983
J·J·希克森,同曦,八一,2018-01-25,126:101(已结束),1,19.0,0,0,9,11,8,11,0,7,3,0,0,2,1,26,503569
宋建骅,同曦,八一,2018-01-25,126:101(已结束),1,31.3,3,4,4,5,2,3,1,6,5,0,0,2,3,19,501380
郭一飞,同曦,八一,2018-01-25,126:101(已结束),1,37.7,2,5,4,6,2,2,1,6,2,0,0,1,4,16,501477
冯欣,同曦,八一,2018-01-25,126:101(已结束),1,26.3,1,2,2,4,0,0,1,2,4,3,0,2,1,7,501031
周仪翔,同曦,八一,2018-01-25,126:101(已结束),1,8.7,1,1,1,2,0,0,1,1,0,0,0,1,0,5,603171
乔文瀚,同曦,八一,2018-01-25,126:101(已结束),0,6.3,0,0,1,2,0,0,0,2,1,1,0,2,1,2,603169
买尔丹·吐尔逊,同曦,八一,2018-01-25,126:101(已结束),0,14.0,0,0,2,2,0,0,2,4,1,0,0,1,4,4,500516
杰里米·帕戈,同曦,八一,2018-01-25,126:101(已结束),0,26.8,1,7,4,8,4,4,0,2,7,0,1,0,3,15,503173
王睿,同曦,八一,2018-01-25,126:101(已结束),0,4.8,0,0,1,2,0,0,0,0,0,0,0,1,2,2,603170
于长春,同曦,八一,2018-01-25,126:101(已结束),0,29.2,4,6,3,3,0,0,1,6,3,0,0,0,2,18,500701
杨力,同曦,八一,2018-01-25,126:101(已结束),0,35.9,2,4,2,4,2,3,1,3,6,3,0,1,1,12,100024
付豪,八一,同曦,2018-01-25,126:101(已结束),1,15.2,0,0,1,5,0,0,1,3,0,1,0,1,1,2,501770
宁鸿宇,八一,同曦,2018-01-25,126:101(已结束),1,40.8,0,1,6,9,0,4,1,5,2,3,1,2,3,12,501779
曹岩,八一,同曦,2018-01-25,126:101(已结束),1,38.9,2,8,4,5,1,2,0,1,2,0,0,3,2,15,501336
罗凯文,八一,同曦,2018-01-25,126:101(已结束),1,36.0,3,5,4,7,2,2,3,7,2,1,0,2,4,19,501777
阿尔斯兰,八一,同曦,2018-01-25,126:101(已结束),1,29.7,2,4,2,5,4,4,1,1,7,3,0,0,3,14,501769
张祖铭,八一,同曦,2018-01-25,126:101(已结束),0,18.3,1,3,2,3,5,6,2,6,1,0,0,0,1,12,501782
田宇翔,八一,同曦,2018-01-25,126:101(已结束),0,18.3,0,0,3,7,2,2,0,1,2,2,0,1,0,8,501335
刘航初,八一,同曦,2018-01-25,126:101(已结束),0,40.1,1,3,7,10,2,6,1,6,0,0,0,3,5,19,501144
李天戈,八一,同曦,2018-01-25,126:101(已结束),0,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,501774
时德帅,天津,广东,2018-01-26,86:126(已结束),1,37.2,1,2,1,1,0,0,0,3,4,2,0,2,3,5,600289
张智涵,天津,广东,2018-01-26,86:126(已结束),1,41.6,3,5,2,7,1,4,0,3,1,0,0,0,0,14,500696
德里克·威廉姆斯,天津,广东,2018-01-26,86:126(已结束),1,42.2,1,5,8,11,7,9,2,7,2,3,0,2,5,26,603207
李荣培,天津,广东,2018-01-26,86:126(已结束),1,43.2,3,9,2,8,5,6,1,4,1,2,0,1,3,18,501761
田野,天津,广东,2018-01-26,86:126(已结束),1,17.8,0,1,0,0,2,2,0,1,1,0,0,2,3,2,600283
于刚,天津,广东,2018-01-26,86:126(已结束),0,4.6,0,0,1,2,0,0,1,1,0,2,0,0,0,2,600281
韩博林,天津,广东,2018-01-26,86:126(已结束),0,2.3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,501758
杰特,天津,广东,2018-01-26,86:126(已结束),0,28.5,0,7,5,8,7,10,0,2,4,0,0,2,1,17,600284
徐磊,天津,广东,2018-01-26,86:126(已结束),0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400017
田垒,天津,广东,2018-01-26,86:126(已结束),0,9.2,0,1,1,1,0,0,0,1,0,0,1,0,0,2,501945
史仪,天津,广东,2018-01-26,86:126(已结束),0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,502748
易建联,广东,天津,2018-01-26,86:126(已结束),1,25.7,0,1,5,10,4,6,4,16,0,0,0,2,1,14,100004
周鹏,广东,天津,2018-01-26,86:126(已结束),1,19.5,0,2,4,6,1,1,1,7,4,1,1,1,1,9,100007
尼克尔森,广东,天津,2018-01-26,86:126(已结束),1,35.7,3,5,10,15,0,0,1,4,2,1,0,3,2,29,603195
杨金蒙,广东,天津,2018-01-26,86:126(已结束),1,18.9,2,3,0,1,0,0,0,1,0,0,0,1,1,6,501399
赵睿,广东,天津,2018-01-26,86:126(已结束),1,18.4,1,1,2,2,2,2,0,1,2,0,0,2,4,9,501938
王薪凯,广东,天津,2018-01-26,86:126(已结束),0,25.6,4,4,0,0,0,0,0,1,0,0,0,1,3,12,501675
邵英伦,广东,天津,2018-01-26,86:126(已结束),0,6.4,0,0,3,3,0,0,0,0,0,0,0,0,0,6,501407
胡明轩,广东,天津,2018-01-26,86:126(已结束),0,9.7,0,0,1,2,2,2,0,3,1,0,0,0,1,4,603116
曾繁日,广东,天津,2018-01-26,86:126(已结束),0,7.8,0,0,1,2,0,0,1,2,1,0,0,2,4,2,503258
任骏飞,广东,天津,2018-01-26,86:126(已结束),0,26.0,0,0,5,6,0,0,2,5,3,1,0,1,3,10,500672
达柳斯·莫里斯,广东,天津,2018-01-26,86:126(已结束),0,26.5,1,4,6,9,1,2,2,7,6,1,0,1,2,16,603209
周湛东,广东,天津,2018-01-26,86:126(已结束),0,19.9,1,3,3,4,0,0,0,4,1,2,0,1,0,9,501893
李慕豪,深圳,北控,2018-01-26,115:93(已结束),1,30.8,1,3,7,9,0,0,2,12,3,0,2,1,2,17,501178
孟铎,深圳,北控,2018-01-26,115:93(已结束),1,38.0,3,6,3,5,3,3,0,2,3,1,0,2,2,18,100111
顾全,深圳,北控,2018-01-26,115:93(已结束),1,19.6,2,5,1,6,2,2,0,2,1,2,0,1,3,10,501176
萨林杰,深圳,北控,2018-01-26,115:93(已结束),1,37.0,2,5,5,10,3,4,2,15,7,1,1,5,1,19,603197
白昊天,深圳,北控,2018-01-26,115:93(已结束),1,20.7,0,0,3,4,0,0,0,2,3,0,0,0,1,6,603174
卢艺文,深圳,北控,2018-01-26,115:93(已结束),0,2.7,1,2,0,0,0,0,0,0,0,0,0,0,0,3,501672
泰瑞斯·莱斯,深圳,北控,2018-01-26,115:93(已结束),0,32.3,3,7,4,7,4,4,1,6,6,1,0,4,3,21,603229
何忠勉,深圳,北控,2018-01-26,115:93(已结束),0,29.1,1,2,2,2,4,5,1,5,1,1,0,4,2,11,500665
沈梓捷,深圳,北控,2018-01-26,115:93(已结束),0,25.5,0,0,5,9,0,0,1,7,2,1,3,0,1,10,501674
杨林祎,深圳,北控,2018-01-26,115:93(已结束),0,4.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,600255
王征,北控,深圳,2018-01-26,115:93(已结束),1,18.4,0,0,1,2,0,0,0,5,1,0,0,1,0,2,500347
于梁,北控,深圳,2018-01-26,115:93(已结束),1,19.1,0,2,0,4,0,0,2,8,1,0,0,0,2,0,100015
许梦君,北控,深圳,2018-01-26,115:93(已结束),1,29.1,4,7,2,6,0,0,2,5,1,0,0,3,2,16,603189
斯蒂芬·马布里,北控,深圳,2018-01-26,115:93(已结束),1,31.1,1,6,1,10,2,2,0,3,4,2,0,1,1,7,500733
杨敬敏,北控,深圳,2018-01-26,115:93(已结束),1,23.8,2,4,2,5,5,6,1,6,0,1,0,1,1,15,501463
杨庚霖,北控,深圳,2018-01-26,115:93(已结束),0,4.8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,100039
贺希宁,北控,深圳,2018-01-26,115:93(已结束),0,30.0,1,2,2,5,1,1,1,1,1,3,0,1,4,8,501994
于澍龙,北控,深圳,2018-01-26,115:93(已结束),0,14.2,0,1,1,4,2,2,0,0,3,2,0,1,2,4,500525
滕贺麒,北控,深圳,2018-01-26,115:93(已结束),0,2.8,0,0,1,1,0,0,0,0,0,0,0,0,2,2,501933
兰多夫,北控,深圳,2018-01-26,115:93(已结束),0,40.9,3,10,11,19,1,2,8,16,1,1,1,2,5,32,501557
李雪松,北控,深圳,2018-01-26,115:93(已结束),0,13.2,1,2,0,0,0,2,0,0,3,1,0,1,1,3,501016
宋康明,北控,深圳,2018-01-26,115:93(已结束),0,12.9,0,0,2,6,0,0,1,3,1,1,0,0,1,4,500360
邢志强,山西,广州,2018-01-26,123:117(已结束),1,25.0,1,4,3,3,0,1,0,2,0,3,2,0,6,9,501319
刘冠岑,山西,广州,2018-01-26,123:117(已结束),1,27.1,0,1,3,6,1,2,2,3,1,0,2,2,3,7,501697
任骏威,山西,广州,2018-01-26,123:117(已结束),1,33.3,2,3,2,3,2,2,1,5,2,1,0,0,5,12,501167
斯科拉,山西,广州,2018-01-26,123:117(已结束),1,39.8,1,2,11,17,7,8,3,19,3,0,1,2,5,32,603196
曾令旭,山西,广州,2018-01-26,123:117(已结束),1,40.7,1,7,8,14,6,8,3,7,14,2,0,2,4,25,501329
原帅,山西,广州,2018-01-26,123:117(已结束),0,5.6,1,1,0,0,0,0,0,0,1,0,0,0,0,3,501459
王洪,山西,广州,2018-01-26,123:117(已结束),0,8.0,1,2,0,0,0,0,0,0,0,1,0,1,2,3,503544
闫鹏飞,山西,广州,2018-01-26,123:117(已结束),0,27.7,0,0,4,6,4,5,0,2,2,1,2,0,4,12,501318
威利·沃伦,山西,广州,2018-01-26,123:117(已结束),0,30.7,1,3,7,13,3,5,2,2,4,0,0,6,1,20,502297
范子铭,广州,山西,2018-01-26,123:117(已结束),1,9.8,0,0,2,3,0,0,1,2,0,1,0,2,4,4,501725
鞠明欣,广州,山西,2018-01-26,123:117(已结束),1,25.1,0,1,4,7,0,0,1,1,1,1,0,1,3,8,501398
桑尼,广州,山西,2018-01-26,123:117(已结束),1,42.9,1,4,4,7,4,5,3,13,2,2,1,1,1,15,501255
罗旭东,广州,山西,2018-01-26,123:117(已结束),1,38.9,1,5,2,6,2,2,0,0,3,2,0,2,5,9,100072
弗格,广州,山西,2018-01-26,123:117(已结束),1,42.5,6,16,5,10,8,11,2,7,2,1,0,3,3,36,603137
郑准,广州,山西,2018-01-26,123:117(已结束),0,12.6,1,4,0,0,0,0,0,1,0,0,0,0,3,3,500509
张帆,广州,山西,2018-01-26,123:117(已结束),0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501781
陈盈骏,广州,山西,2018-01-26,123:117(已结束),0,33.2,2,8,3,3,0,0,1,3,1,0,0,1,6,12,603136
汉斯布鲁,广州,山西,2018-01-26,123:117(已结束),0,29.6,0,0,8,13,12,17,5,13,4,2,1,2,4,28,603138
郭凯,广州,山西,2018-01-26,123:117(已结束),0,1.2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,503539
谷玥灼,广州,山西,2018-01-26,123:117(已结束),0,4.0,0,2,1,1,0,0,0,0,1,0,0,0,1,2,503540
李安,吉林,福建,2018-01-26,104:133(已结束),1,24.7,0,0,3,9,0,0,1,3,2,3,0,1,5,6,500662
张彪,吉林,福建,2018-01-26,104:133(已结束),1,32.8,0,0,4,6,2,2,0,1,1,0,0,1,5,10,500526
柴长易,吉林,福建,2018-01-26,104:133(已结束),1,21.6,1,2,0,0,0,0,0,2,0,2,0,0,1,3,501338
崔晋铭,吉林,福建,2018-01-26,104:133(已结束),1,21.6,0,1,0,1,0,2,1,1,1,2,0,4,2,0,501506
韦弗,吉林,福建,2018-01-26,104:133(已结束),1,37.5,4,9,10,16,6,9,1,5,4,0,1,4,0,38,603134
刘天意,吉林,福建,2018-01-26,104:133(已结束),0,11.9,0,1,0,0,0,0,1,1,2,0,0,0,6,0,501540
蔡李龙,吉林,福建,2018-01-26,104:133(已结束),0,25.6,1,3,1,1,1,3,0,2,0,1,0,0,2,6,500675
兰德里,吉林,福建,2018-01-26,104:133(已结束),0,34.5,0,4,14,20,5,6,4,17,0,0,0,1,1,33,603133
高诗岩,吉林,福建,2018-01-26,104:133(已结束),0,29.8,0,3,3,6,2,2,0,1,4,1,0,2,4,8,501726
王哲林,福建,吉林,2018-01-26,104:133(已结束),1,37.3,0,0,6,9,7,13,5,16,3,2,3,3,5,19,501537
迈克·哈里斯,福建,吉林,2018-01-26,104:133(已结束),1,41.3,3,5,7,11,2,3,1,12,5,0,0,0,1,25,500400
赵泰隆,福建,吉林,2018-01-26,104:133(已结束),1,40.4,1,3,8,11,5,5,0,1,5,4,0,2,3,24,500382
陈林坚,福建,吉林,2018-01-26,104:133(已结束),1,35.8,6,9,4,6,0,1,1,1,0,1,0,2,4,26,501476
李江淮,福建,吉林,2018-01-26,104:133(已结束),1,18.8,1,1,0,1,0,0,0,1,3,2,0,0,2,3,503541
何重达,福建,吉林,2018-01-26,104:133(已结束),0,6.7,0,0,1,1,0,0,0,1,1,0,0,2,2,2,502932
拉斯·史密斯,福建,吉林,2018-01-26,104:133(已结束),0,27.1,2,7,6,12,4,5,1,7,4,3,0,4,4,22,603203
黄毅超,福建,吉林,2018-01-26,104:133(已结束),0,15.1,0,1,5,5,0,0,2,3,1,0,0,0,2,10,502311
孙喆,福建,吉林,2018-01-26,104:133(已结束),0,10.7,0,0,1,2,0,0,0,0,0,0,0,1,1,2,500441
田桂森,福建,吉林,2018-01-26,104:133(已结束),0,2.3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,501320
杨凯,福建,吉林,2018-01-26,104:133(已结束),0,4.6,0,0,0,0,0,0,1,2,0,0,0,1,1,0,603191
